exam_attempt_id,student_id,exam_id,exam_category,exam_passed,date_exam_completed
212152,275637,704,1,1,2022-07-14
212154,274498,709,1,1,2022-07-14
212157,281243,756,1,1,2022-07-14
212158,279738,709,1,1,2022-07-14
212159,281243,756,1,1,2022-07-14
212161,268618,532,2,1,2022-07-14
212163,281526,713,1,1,2022-07-14
212164,272717,401,1,0,2022-07-14
212165,281243,757,1,1,2022-07-14
212167,281243,757,1,1,2022-07-14
212169,281095,757,1,0,2022-07-14
212170,275457,695,1,1,2022-07-14
212171,281095,757,1,0,2022-07-14
212172,281095,757,1,1,2022-07-14
212173,281095,757,1,1,2022-07-14
212174,281095,757,1,1,2022-07-14
212175,272717,401,1,1,2022-07-14
212176,261905,632,3,0,2022-07-15
212177,274087,709,1,1,2022-07-15
212178,281451,755,1,0,2022-07-15
212180,281451,755,1,1,2022-07-15
212181,276788,531,1,1,2022-07-15
212183,276788,531,1,1,2022-07-15
212187,278927,537,1,1,2022-07-15
212188,278927,537,1,1,2022-07-15
212189,278927,537,1,1,2022-07-15
212195,278927,538,2,1,2022-07-15
212200,281440,755,1,0,2022-07-15
212201,262988,684,1,1,2022-07-15
212202,266766,544,1,1,2022-07-15
212205,262988,684,1,1,2022-07-15
212206,281139,755,1,0,2022-07-15
212207,264295,703,1,1,2022-07-15
212208,281139,755,1,1,2022-07-15
212214,281587,704,1,1,2022-07-15
212215,281587,546,1,0,2022-07-15
212220,281591,702,1,0,2022-07-15
212221,281591,702,1,1,2022-07-15
212222,281591,702,1,1,2022-07-15
212223,278753,708,1,1,2022-07-15
212228,281565,712,1,1,2022-07-15
212231,281594,755,1,0,2022-07-15
212232,281594,755,1,1,2022-07-15
212238,266766,545,1,0,2022-07-15
212240,281594,712,1,0,2022-07-15
212243,281594,712,1,1,2022-07-15
212248,279352,705,1,1,2022-07-15
212250,281512,756,1,1,2022-07-15
212251,281512,756,1,1,2022-07-15
212254,281512,757,1,1,2022-07-15
212256,266814,711,2,1,2022-07-15
212257,281512,757,1,1,2022-07-15
212259,281512,758,2,1,2022-07-15
212264,274209,730,1,1,2022-07-15
212265,274209,730,1,1,2022-07-15
212266,281594,713,1,0,2022-07-15
212267,274209,731,1,1,2022-07-15
212268,281594,713,1,1,2022-07-15
212269,274209,731,1,1,2022-07-15
212270,266814,719,2,1,2022-07-15
212271,276783,706,2,1,2022-07-15
212272,274209,732,2,1,2022-07-15
212273,274039,542,1,1,2022-07-15
212274,266001,538,2,0,2022-07-15
212276,275470,402,1,1,2022-07-15
212278,277403,693,1,1,2022-07-15
212281,275470,402,1,1,2022-07-15
212282,274552,714,1,0,2022-07-15
212284,275470,403,2,1,2022-07-15
212286,276420,712,1,1,2022-07-15
212287,276420,712,1,1,2022-07-15
212288,279738,709,1,1,2022-07-15
212289,281500,755,1,0,2022-07-15
212290,281500,755,1,1,2022-07-15
212295,266001,538,2,1,2022-07-15
212296,281465,723,1,0,2022-07-15
212297,281551,755,1,0,2022-07-15
212298,281465,723,1,0,2022-07-15
212299,281465,723,1,1,2022-07-15
212300,281587,705,1,0,2022-07-15
212302,281141,774,2,0,2022-07-15
212303,281587,702,1,0,2022-07-15
212305,281551,755,1,0,2022-07-15
212306,281587,545,1,0,2022-07-15
212311,275479,707,1,1,2022-07-15
212312,281587,685,1,1,2022-07-15
212313,268827,711,2,1,2022-07-15
212314,281587,702,1,1,2022-07-15
212315,281587,703,1,1,2022-07-15
212316,279947,712,1,0,2022-07-15
212317,275286,717,1,1,2022-07-15
212318,280689,755,1,1,2022-07-15
212319,274039,530,1,1,2022-07-15
212321,281609,755,1,0,2022-07-15
212322,261072,702,1,1,2022-07-15
212323,281609,755,1,1,2022-07-15
212324,281551,755,1,1,2022-07-15
212325,274039,531,1,0,2022-07-15
212326,281272,755,1,1,2022-07-15
212331,275286,718,1,1,2022-07-15
212332,274906,402,1,1,2022-07-15
212335,274906,403,2,0,2022-07-15
212336,274442,755,1,0,2022-07-15
212337,278642,685,1,0,2022-07-15
212338,278539,758,2,1,2022-07-15
212339,274442,755,1,1,2022-07-15
212340,274442,755,1,1,2022-07-15
212341,274442,755,1,1,2022-07-15
212343,277403,694,1,1,2022-07-15
212345,281272,755,1,1,2022-07-15
212346,278642,685,1,1,2022-07-15
212347,274039,531,1,1,2022-07-15
212348,278927,365,1,1,2022-07-15
212349,280548,712,1,1,2022-07-15
212350,274039,532,2,1,2022-07-15
212351,278927,365,1,1,2022-07-15
212352,278927,366,1,1,2022-07-15
212354,278927,366,1,1,2022-07-15
212355,278927,367,2,1,2022-07-15
212358,280689,756,1,1,2022-07-15
212360,269054,729,1,1,2022-07-15
212361,280689,757,1,1,2022-07-15
212362,280548,693,1,0,2022-07-15
212363,280548,693,1,1,2022-07-15
212365,279738,710,1,1,2022-07-15
212366,280689,758,2,1,2022-07-15
212367,275148,723,1,1,2022-07-15
212369,275148,723,1,1,2022-07-15
212370,278283,721,1,0,2022-07-15
212371,268344,694,1,1,2022-07-15
212373,268344,694,1,1,2022-07-15
212374,268344,694,1,1,2022-07-15
212375,277084,686,1,0,2022-07-15
212376,278283,721,1,1,2022-07-15
212379,278283,721,1,1,2022-07-15
212381,277084,686,1,1,2022-07-15
212389,261905,633,3,1,2022-07-16
212392,269054,730,1,1,2022-07-16
212393,269054,731,1,1,2022-07-16
212394,269054,732,2,1,2022-07-16
212395,266012,686,1,0,2022-07-16
212396,266814,687,2,1,2022-07-16
212397,266012,686,1,1,2022-07-16
212400,281440,756,1,1,2022-07-16
212402,281440,757,1,0,2022-07-16
212403,281331,713,1,1,2022-07-16
212404,280249,693,1,1,2022-07-16
212405,280249,693,1,1,2022-07-16
212408,281686,712,1,1,2022-07-16
212411,274996,660,1,0,2022-07-16
212413,275045,708,1,0,2022-07-16
212414,274996,660,1,1,2022-07-16
212416,274996,660,1,1,2022-07-16
212419,280249,694,1,1,2022-07-16
212420,280249,694,1,1,2022-07-16
212421,275045,715,2,1,2022-07-16
212422,274996,661,1,1,2022-07-16
212424,281693,755,1,0,2022-07-16
212425,281693,755,1,1,2022-07-16
212426,281610,712,1,0,2022-07-16
212428,274908,684,1,1,2022-07-16
212429,274908,684,1,1,2022-07-16
212430,270738,685,1,0,2022-07-16
212431,281610,712,1,1,2022-07-16
212432,280121,694,1,1,2022-07-16
212433,278586,705,1,1,2022-07-16
212434,278586,705,1,1,2022-07-16
212436,270738,685,1,1,2022-07-16
212440,281512,702,1,0,2022-07-16
212441,281512,702,1,1,2022-07-16
212443,274906,403,2,1,2022-07-16
212447,266512,717,1,0,2022-07-16
212448,277866,365,1,1,2022-07-16
212450,277866,366,1,1,2022-07-16
212451,277866,367,2,1,2022-07-16
212452,280526,755,1,0,2022-07-16
212453,280526,755,1,1,2022-07-16
212461,274209,702,1,1,2022-07-16
212464,277508,702,1,0,2022-07-16
212466,277508,702,1,1,2022-07-16
212467,281376,712,1,1,2022-07-16
212470,281609,756,1,0,2022-07-16
212471,281609,756,1,1,2022-07-16
212472,261668,693,1,1,2022-07-16
212475,274498,710,1,1,2022-07-16
212476,280689,693,1,1,2022-07-16
212477,266512,717,1,1,2022-07-16
212480,281610,713,1,1,2022-07-16
212481,274498,711,2,1,2022-07-16
212482,277403,695,1,1,2022-07-16
212485,279482,707,1,1,2022-07-16
212486,281440,758,2,0,2022-07-16
212487,281440,757,1,0,2022-07-16
212488,281440,757,1,1,2022-07-16
212489,281440,755,1,0,2022-07-16
212490,281440,755,1,1,2022-07-16
212491,281440,756,1,0,2022-07-16
212492,281440,756,1,1,2022-07-16
212493,277508,703,1,1,2022-07-16
212494,280772,739,1,1,2022-07-16
212496,261550,687,2,0,2022-07-16
212498,280772,739,1,1,2022-07-16
212499,268618,712,1,0,2022-07-16
212502,278582,727,2,0,2022-07-16
212503,268618,712,1,1,2022-07-16
212506,280689,694,1,1,2022-07-16
212508,268962,684,1,1,2022-07-16
212512,263579,717,1,1,2022-07-16
212513,279482,708,1,1,2022-07-16
212514,263307,757,1,0,2022-07-16
212515,263307,401,1,0,2022-07-16
212516,263307,755,1,0,2022-07-16
212517,281753,755,1,0,2022-07-16
212518,281753,755,1,1,2022-07-16
212519,263307,756,1,1,2022-07-16
212520,263307,757,1,1,2022-07-16
212521,277403,696,1,1,2022-07-16
212522,280689,695,1,1,2022-07-16
212523,263307,755,1,1,2022-07-16
212524,261668,697,2,1,2022-07-16
212525,263307,758,2,1,2022-07-16
212526,277403,697,2,0,2022-07-16
212527,278582,727,2,1,2022-07-16
212528,261668,774,2,0,2022-07-16
212529,281627,755,1,0,2022-07-16
212530,274552,714,1,1,2022-07-16
212532,280207,712,1,1,2022-07-16
212534,280207,712,1,1,2022-07-16
212535,281753,756,1,1,2022-07-16
212536,279482,709,1,1,2022-07-16
212537,281753,756,1,1,2022-07-16
212538,281769,755,1,1,2022-07-16
212539,281769,755,1,1,2022-07-16
212540,276562,700,1,0,2022-07-16
212541,281753,757,1,1,2022-07-16
212542,281753,757,1,1,2022-07-16
212543,280689,696,1,0,2022-07-16
212544,280207,713,1,1,2022-07-16
212545,276562,696,1,1,2022-07-16
212546,280689,696,1,1,2022-07-16
212547,280689,696,1,1,2022-07-16
212548,280207,713,1,1,2022-07-16
212549,260549,726,1,1,2022-07-16
212553,280207,714,1,0,2022-07-16
212554,261412,547,1,0,2022-07-16
212555,280689,697,2,0,2022-07-16
212556,261412,547,1,0,2022-07-16
212561,261412,547,1,1,2022-07-16
212562,266012,687,2,0,2022-07-17
212563,277845,709,1,0,2022-07-16
212564,278927,580,1,1,2022-07-16
212565,278927,580,1,1,2022-07-16
212566,279508,755,1,1,2022-07-16
212567,277845,709,1,0,2022-07-16
212568,279508,755,1,1,2022-07-16
212569,279508,755,1,1,2022-07-16
212570,281331,714,1,0,2022-07-16
212571,277845,709,1,0,2022-07-16
212572,277845,709,1,1,2022-07-16
212574,281331,714,1,1,2022-07-16
212575,269314,707,1,1,2022-07-17
212577,280249,695,1,1,2022-07-17
212579,280689,697,2,1,2022-07-17
212580,281753,693,1,0,2022-07-17
212581,279508,756,1,1,2022-07-17
212582,279508,756,1,1,2022-07-17
212583,281753,693,1,1,2022-07-17
212584,280249,696,1,0,2022-07-17
212587,280249,696,1,1,2022-07-17
212588,280249,697,2,1,2022-07-17
212590,281054,702,1,1,2022-07-17
212592,278833,756,1,1,2022-07-17
212593,266814,727,2,1,2022-07-17
212594,281054,703,1,1,2022-07-17
212595,279881,715,2,1,2022-07-17
212596,266012,687,2,1,2022-07-17
212597,280548,694,1,0,2022-07-17
212599,266814,747,2,1,2022-07-17
212600,278927,581,1,1,2022-07-17
212601,281753,694,1,1,2022-07-17
212602,281753,694,1,1,2022-07-17
212603,280121,695,1,1,2022-07-17
212604,269017,653,1,0,2022-07-17
212605,278927,582,1,1,2022-07-17
212606,281753,695,1,1,2022-07-17
212607,278927,582,1,1,2022-07-17
212608,278927,583,2,1,2022-07-17
212609,280868,713,1,1,2022-07-17
212610,280772,740,2,0,2022-07-17
212611,281753,696,1,1,2022-07-17
212612,281753,696,1,1,2022-07-17
212613,281809,712,1,0,2022-07-17
212614,281809,712,1,1,2022-07-17
212615,269741,548,2,0,2022-07-17
212616,270738,686,1,1,2022-07-17
212621,270738,686,1,1,2022-07-17
212622,261682,720,1,1,2022-07-17
212623,280613,756,1,1,2022-07-17
212624,280613,756,1,1,2022-07-17
212625,261682,720,1,1,2022-07-17
212631,280613,757,1,1,2022-07-17
212632,281179,755,1,0,2022-07-17
212633,271991,684,1,1,2022-07-17
212634,280868,714,1,1,2022-07-17
212635,272452,707,1,1,2022-07-17
212636,281386,401,1,0,2022-07-17
212639,269741,548,2,1,2022-07-17
212640,274498,544,1,0,2022-07-17
212643,280207,714,1,1,2022-07-17
212647,281714,755,1,1,2022-07-17
212648,281714,755,1,1,2022-07-17
212649,269741,758,2,1,2022-07-17
212650,278833,757,1,0,2022-07-17
212652,278833,757,1,1,2022-07-17
212653,275276,714,1,0,2022-07-17
212655,261682,721,1,1,2022-07-17
212657,275276,714,1,1,2022-07-17
212658,261682,721,1,1,2022-07-17
212663,274498,544,1,0,2022-07-17
212664,280207,715,2,1,2022-07-17
212665,274498,544,1,1,2022-07-17
212666,277084,685,1,1,2022-07-17
212667,274498,544,1,1,2022-07-17
212670,269314,708,1,1,2022-07-17
212674,277084,687,2,0,2022-07-17
212678,280207,707,1,1,2022-07-17
212680,280207,708,1,0,2022-07-17
212683,275590,694,1,1,2022-07-17
212686,277609,725,1,0,2022-07-17
212687,277609,725,1,1,2022-07-17
212688,268011,532,2,1,2022-07-17
212689,277609,725,1,1,2022-07-17
212691,279738,711,2,1,2022-07-17
212696,280207,530,1,1,2022-07-17
212697,261336,672,1,0,2022-07-17
212701,261756,544,1,1,2022-07-17
212710,280794,757,1,0,2022-07-17
212712,280207,532,2,1,2022-07-17
212716,277084,687,2,1,2022-07-17
212726,268011,722,2,1,2022-07-17
212732,280207,660,1,1,2022-07-17
212736,266814,706,2,1,2022-07-17
212739,277609,726,1,0,2022-07-17
212740,279482,710,1,0,2022-07-17
212742,269773,755,1,0,2022-07-17
212743,277609,726,1,1,2022-07-17
212744,277609,726,1,1,2022-07-17
212746,269773,755,1,1,2022-07-17
212750,269773,756,1,0,2022-07-17
212751,279482,710,1,1,2022-07-17
212757,275154,714,1,0,2022-07-17
212758,266012,707,1,1,2022-07-17
212759,266012,707,1,1,2022-07-17
212760,280324,716,1,0,2022-07-18
212765,280324,716,1,1,2022-07-18
212769,280879,755,1,0,2022-07-18
212771,266012,708,1,1,2022-07-18
212774,266012,708,1,1,2022-07-18
212776,281787,755,1,1,2022-07-18
212777,279482,711,2,1,2022-07-18
212782,281787,756,1,0,2022-07-18
212783,266814,538,2,1,2022-07-18
212784,281787,756,1,1,2022-07-18
212786,279508,758,2,0,2022-07-18
212787,281787,757,1,1,2022-07-18
212788,281787,757,1,1,2022-07-18
212789,261393,710,1,0,2022-07-18
212791,277864,711,2,1,2022-07-18
212792,261393,710,1,1,2022-07-18
212793,280655,755,1,0,2022-07-18
212794,280655,755,1,1,2022-07-18
212796,279738,737,1,1,2022-07-18
212800,279508,758,2,1,2022-07-18
212802,262988,685,1,0,2022-07-18
212803,262988,685,1,1,2022-07-18
212804,278753,709,1,1,2022-07-18
212813,270738,687,2,1,2022-07-18
212816,270042,739,1,0,2022-07-18
212817,270042,739,1,1,2022-07-18
212819,280249,712,1,1,2022-07-18
212820,280249,712,1,1,2022-07-18
212823,261682,722,2,1,2022-07-18
212825,280548,694,1,0,2022-07-18
212826,278062,712,1,1,2022-07-18
212827,278062,712,1,1,2022-07-18
212829,278586,706,2,0,2022-07-18
212831,278753,710,1,0,2022-07-18
212832,280772,712,1,1,2022-07-18
212834,276439,710,1,0,2022-07-18
212835,281742,755,1,1,2022-07-18
212836,278753,711,2,1,2022-07-18
212837,276783,538,2,0,2022-07-18
212839,276439,710,1,1,2022-07-18
212845,276439,711,2,0,2022-07-18
212846,277403,697,2,1,2022-07-18
212847,276784,549,2,0,2022-07-18
212848,281609,741,1,1,2022-07-18
212850,281962,580,1,0,2022-07-18
212856,260173,630,3,0,2022-07-18
212858,276783,538,2,1,2022-07-18
212859,274498,545,1,0,2022-07-18
212860,280067,713,1,1,2022-07-18
212861,280067,713,1,1,2022-07-18
212862,274498,545,1,0,2022-07-18
212863,269741,580,1,1,2022-07-18
212864,276784,549,2,1,2022-07-18
212865,274498,545,1,1,2022-07-18
212866,271543,705,1,1,2022-07-18
212867,259226,401,1,0,2022-07-18
212868,273841,685,1,0,2022-07-18
212869,261756,545,1,1,2022-07-18
212870,281961,755,1,0,2022-07-18
212871,273841,685,1,1,2022-07-18
212872,281961,755,1,0,2022-07-18
212873,281961,755,1,1,2022-07-18
212874,279909,714,1,1,2022-07-18
212875,281961,756,1,0,2022-07-18
212876,280207,661,1,1,2022-07-18
212877,278062,713,1,1,2022-07-18
212878,281961,758,2,0,2022-07-18
212879,261756,545,1,1,2022-07-18
212880,261782,402,1,1,2022-07-18
212882,261782,403,2,1,2022-07-18
212883,278062,713,1,1,2022-07-18
212884,261550,687,2,1,2022-07-18
212886,279738,738,1,1,2022-07-18
212888,281974,712,1,0,2022-07-18
212889,277410,755,1,0,2022-07-18
212890,281974,712,1,1,2022-07-18
212891,281961,756,1,1,2022-07-18
212893,281961,757,1,1,2022-07-18
212894,277410,755,1,1,2022-07-18
212895,281961,757,1,1,2022-07-18
212896,274460,696,1,1,2022-07-18
212897,280547,755,1,1,2022-07-18
212898,274460,697,2,0,2022-07-18
212899,279482,758,2,1,2022-07-18
212900,271508,708,1,1,2022-07-18
212901,281961,758,2,1,2022-07-18
212902,278582,744,1,1,2022-07-18
212903,281984,755,1,1,2022-07-18
212904,281787,771,1,0,2022-07-18
212905,274906,666,2,0,2022-07-18
212906,261756,546,1,1,2022-07-18
212907,281984,755,1,1,2022-07-18
212908,281787,771,1,1,2022-07-18
212909,281787,771,1,1,2022-07-18
212910,279622,705,1,0,2022-07-18
212911,280207,662,1,1,2022-07-18
212912,278833,758,2,1,2022-07-18
212913,281787,772,1,1,2022-07-18
212915,281787,772,1,1,2022-07-18
212916,281787,772,1,1,2022-07-18
212917,276130,716,1,0,2022-07-18
212918,281961,537,1,1,2022-07-18
212919,281961,538,2,0,2022-07-18
212921,281299,756,1,1,2022-07-18
212922,280412,693,1,1,2022-07-18
212923,281512,703,1,1,2022-07-18
212924,278642,531,1,0,2022-07-18
212926,281299,756,1,1,2022-07-18
212927,280412,693,1,1,2022-07-18
212929,276439,711,2,1,2022-07-18
212932,278642,687,2,0,2022-07-18
212933,282014,664,1,1,2022-07-18
212934,281961,538,2,1,2022-07-18
212940,269054,539,1,1,2022-07-18
212941,281764,755,1,1,2022-07-18
212943,276130,716,1,1,2022-07-18
212944,281095,693,1,0,2022-07-18
212945,281095,693,1,1,2022-07-18
212946,259174,755,1,1,2022-07-18
212947,259174,755,1,1,2022-07-18
212952,260910,771,1,1,2022-07-18
212964,266814,548,2,1,2022-07-19
212966,279508,712,1,0,2022-07-19
212967,277609,698,1,0,2022-07-19
212969,279508,712,1,1,2022-07-19
212971,273060,714,1,0,2022-07-19
212973,277609,698,1,0,2022-07-19
212974,273628,756,1,0,2022-07-19
212975,277609,698,1,1,2022-07-19
212976,273628,756,1,1,2022-07-19
212977,265970,717,1,0,2022-07-19
212978,280249,713,1,1,2022-07-19
212981,280249,713,1,1,2022-07-19
212983,265970,717,1,1,2022-07-19
212984,265970,717,1,1,2022-07-19
212987,266477,774,2,1,2022-07-19
212988,273628,757,1,1,2022-07-19
212989,273628,757,1,1,2022-07-19
212995,275468,705,1,1,2022-07-19
212996,266814,583,2,1,2022-07-19
212997,275468,705,1,1,2022-07-19
212998,280249,714,1,0,2022-07-19
213005,282036,737,1,1,2022-07-19
213006,270640,755,1,0,2022-07-19
213007,270640,755,1,1,2022-07-19
213008,270640,755,1,1,2022-07-19
213012,261756,547,1,1,2022-07-19
213013,272472,611,1,0,2022-07-19
213017,281787,741,1,0,2022-07-19
213018,281787,741,1,1,2022-07-19
213020,261336,672,1,0,2022-07-19
213023,280249,714,1,1,2022-07-19
213025,266512,718,1,0,2022-07-19
213026,274996,662,1,0,2022-07-19
213028,282059,544,1,0,2022-07-19
213029,274996,662,1,1,2022-07-19
213030,278753,716,1,1,2022-07-19
213031,266512,718,1,1,2022-07-19
213032,274996,663,2,1,2022-07-19
213033,281609,771,1,0,2022-07-19
213034,281512,704,1,1,2022-07-19
213035,281609,771,1,1,2022-07-19
213037,281512,705,1,0,2022-07-19
213038,266766,687,2,0,2022-07-19
213039,281512,705,1,1,2022-07-19
213040,259884,755,1,0,2022-07-19
213041,259884,755,1,1,2022-07-19
213042,280249,715,2,1,2022-07-19
213049,271664,546,1,1,2022-07-19
213050,280207,663,2,1,2022-07-19
213051,259884,756,1,1,2022-07-19
213053,259884,757,1,0,2022-07-19
213056,281609,772,1,0,2022-07-19
213059,281609,772,1,1,2022-07-19
213060,269013,694,1,0,2022-07-19
213061,269013,694,1,1,2022-07-19
213069,276998,712,1,1,2022-07-19
213071,273841,686,1,1,2022-07-19
213072,276998,712,1,1,2022-07-19
213073,276998,712,1,1,2022-07-19
213074,269741,581,1,1,2022-07-19
213075,276998,712,1,1,2022-07-19
213076,280249,530,1,1,2022-07-19
213078,269741,582,1,0,2022-07-19
213079,269741,583,2,0,2022-07-19
213080,274906,666,2,1,2022-07-19
213082,280249,531,1,1,2022-07-19
213084,280249,531,1,1,2022-07-19
213085,280249,532,2,1,2022-07-19
213086,268990,727,2,1,2022-07-19
213088,281961,707,1,0,2022-07-19
213089,280548,714,1,0,2022-07-19
213090,277403,712,1,1,2022-07-19
213091,281961,707,1,1,2022-07-19
213092,281966,755,1,1,2022-07-19
213093,281787,448,1,1,2022-07-19
213094,281742,756,1,1,2022-07-19
213095,281787,448,1,1,2022-07-19
213097,269741,583,2,1,2022-07-19
213099,278366,755,1,0,2022-07-19
213100,278366,755,1,1,2022-07-19
213101,280613,771,1,1,2022-07-19
213102,280613,771,1,1,2022-07-19
213103,275442,729,1,0,2022-07-19
213104,275442,729,1,1,2022-07-19
213106,271519,685,1,0,2022-07-19
213112,280814,756,1,1,2022-07-19
213114,280814,757,1,1,2022-07-19
213116,275442,730,1,0,2022-07-19
213117,275442,730,1,1,2022-07-19
213118,275442,731,1,0,2022-07-19
213119,275442,731,1,1,2022-07-19
213120,281742,757,1,0,2022-07-19
213122,280613,772,1,0,2022-07-19
213124,280613,772,1,1,2022-07-19
213125,277084,729,1,0,2022-07-19
213126,277084,729,1,1,2022-07-19
213128,269289,755,1,0,2022-07-19
213130,279738,739,1,1,2022-07-19
213132,279529,707,1,1,2022-07-19
213133,274906,626,3,1,2022-07-19
213137,280932,755,1,0,2022-07-19
213139,280932,755,1,1,2022-07-19
213140,275148,726,1,1,2022-07-19
213142,271519,685,1,0,2022-07-19
213143,266693,717,1,0,2022-07-19
213144,274498,546,1,1,2022-07-19
213147,266693,717,1,1,2022-07-19
213148,275148,726,1,1,2022-07-19
213149,274498,546,1,1,2022-07-19
213151,280121,712,1,1,2022-07-19
213152,264146,721,1,0,2022-07-19
213153,280121,713,1,1,2022-07-19
213154,264146,721,1,1,2022-07-19
213155,281961,708,1,0,2022-07-19
213157,277403,713,1,0,2022-07-19
213158,281961,708,1,1,2022-07-19
213159,281299,757,1,1,2022-07-19
213160,282107,755,1,0,2022-07-19
213161,281299,757,1,1,2022-07-19
213162,271519,685,1,1,2022-07-19
213163,261491,538,2,1,2022-07-19
213174,282111,755,1,0,2022-07-19
213175,266814,632,3,0,2022-07-19
213176,281796,755,1,1,2022-07-19
213177,272472,612,1,0,2022-07-19
213178,281796,755,1,1,2022-07-19
213181,280121,715,2,0,2022-07-19
213182,281444,713,1,1,2022-07-19
213183,278283,722,2,0,2022-07-19
213188,266012,709,1,0,2022-07-19
213190,273852,712,1,1,2022-07-19
213195,266012,709,1,1,2022-07-19
213197,280121,696,1,1,2022-07-19
213198,282094,755,1,1,2022-07-19
213200,282094,755,1,1,2022-07-19
213205,277845,710,1,0,2022-07-19
213209,278283,722,2,1,2022-07-19
213210,277845,710,1,1,2022-07-19
213212,282124,755,1,1,2022-07-19
213213,280207,365,1,0,2022-07-20
213214,280207,365,1,1,2022-07-20
213215,280207,366,1,0,2022-07-20
213216,280207,366,1,1,2022-07-20
213218,280207,367,2,1,2022-07-20
213220,280207,729,1,1,2022-07-20
213221,280207,730,1,1,2022-07-20
213222,280207,731,1,1,2022-07-20
213224,280207,732,2,1,2022-07-20
213228,280207,702,1,1,2022-07-20
213232,263496,771,1,1,2022-07-20
213233,263496,771,1,1,2022-07-20
213235,266766,687,2,1,2022-07-20
213236,280249,660,1,1,2022-07-20
213237,280249,660,1,1,2022-07-20
213238,266492,530,1,1,2022-07-20
213240,282135,712,1,1,2022-07-20
213241,280249,661,1,1,2022-07-20
213242,277242,755,1,1,2022-07-20
213244,261756,548,2,1,2022-07-20
213247,280868,715,2,0,2022-07-20
213249,269013,695,1,1,2022-07-20
213250,269013,695,1,1,2022-07-20
213253,266012,710,1,0,2022-07-20
213254,266012,710,1,1,2022-07-20
213256,274996,708,1,1,2022-07-20
213259,280868,715,2,1,2022-07-20
213265,260649,362,1,1,2022-07-20
213267,274996,708,1,1,2022-07-20
213268,262988,686,1,0,2022-07-20
213269,278753,717,1,0,2022-07-20
213270,262988,686,1,1,2022-07-20
213271,274996,711,2,1,2022-07-20
213272,262988,687,2,0,2022-07-20
213273,282138,755,1,1,2022-07-20
213274,282138,755,1,1,2022-07-20
213275,280249,662,1,1,2022-07-20
213276,282138,755,1,1,2022-07-20
213278,282138,755,1,1,2022-07-20
213280,280249,663,2,1,2022-07-20
213282,281961,709,1,0,2022-07-20
213283,269204,703,1,1,2022-07-20
213284,281961,709,1,1,2022-07-20
213289,268764,679,2,0,2022-07-20
213293,281961,710,1,0,2022-07-20
213294,281961,710,1,1,2022-07-20
213295,281961,711,2,0,2022-07-20
213296,281339,771,1,1,2022-07-20
213297,281601,755,1,0,2022-07-20
213298,281601,755,1,0,2022-07-20
213299,281601,755,1,1,2022-07-20
213300,281601,755,1,1,2022-07-20
213302,281961,711,2,1,2022-07-20
213303,280821,756,1,0,2022-07-20
213304,280821,756,1,1,2022-07-20
213305,280821,758,2,0,2022-07-20
213308,268764,679,2,1,2022-07-20
213311,277403,713,1,1,2022-07-20
213312,282070,712,1,1,2022-07-20
213313,278753,718,1,0,2022-07-20
213314,268011,703,1,1,2022-07-20
213316,280689,771,1,1,2022-07-20
213321,268011,704,1,1,2022-07-20
213328,280689,772,1,0,2022-07-20
213330,280689,772,1,1,2022-07-20
213331,281609,712,1,1,2022-07-20
213333,282154,712,1,0,2022-07-20
213334,282154,712,1,1,2022-07-20
213335,282154,712,1,1,2022-07-20
213337,279738,740,2,1,2022-07-20
213339,281961,716,1,0,2022-07-20
213340,281961,716,1,1,2022-07-20
213341,278582,745,1,1,2022-07-20
213343,281961,717,1,0,2022-07-20
213344,281961,717,1,1,2022-07-20
213345,281512,706,2,1,2022-07-20
213347,281961,718,1,0,2022-07-20
213348,281961,718,1,1,2022-07-20
213350,281961,719,2,0,2022-07-20
213351,273852,713,1,1,2022-07-20
213352,278444,756,1,1,2022-07-20
213353,273852,713,1,1,2022-07-20
213359,281753,712,1,0,2022-07-20
213361,278444,757,1,1,2022-07-20
213362,281961,719,2,1,2022-07-20
213365,281753,712,1,1,2022-07-20
213368,278444,712,1,1,2022-07-20
213369,278444,712,1,1,2022-07-20
213370,277084,730,1,1,2022-07-20
213372,281609,712,1,1,2022-07-20
213373,277084,731,1,1,2022-07-20
213374,275045,684,1,1,2022-07-20
213376,277084,732,2,1,2022-07-20
213377,281512,727,2,0,2022-07-20
213380,278753,719,2,1,2022-07-20
213381,281802,712,1,0,2022-07-20
213383,280689,773,1,0,2022-07-20
213384,280689,773,1,1,2022-07-20
213385,280689,773,1,1,2022-07-20
213386,280689,774,2,1,2022-07-20
213388,275741,755,1,1,2022-07-20
213395,281961,702,1,1,2022-07-20
213396,281961,703,1,1,2022-07-20
213397,281961,704,1,1,2022-07-20
213398,272261,717,1,0,2022-07-20
213400,281961,705,1,0,2022-07-20
213402,281961,705,1,1,2022-07-20
213403,280121,697,2,1,2022-07-20
213405,281961,706,2,0,2022-07-20
213408,259174,756,1,1,2022-07-20
213411,281961,706,2,1,2022-07-20
213414,273852,714,1,0,2022-07-20
213415,281440,707,1,1,2022-07-20
213416,282107,755,1,1,2022-07-20
213419,259174,757,1,1,2022-07-20
213420,278611,756,1,0,2022-07-20
213421,259174,757,1,1,2022-07-20
213422,281961,401,1,0,2022-07-20
213423,282107,756,1,0,2022-07-20
213425,273852,714,1,1,2022-07-20
213426,281961,401,1,1,2022-07-20
