student_id,date_registered,f2p,total_minutes_watched,buckets
264653,2022-02-22,0,10.15,"(10, 15]"
264654,2022-02-22,0,4.03,"(0, 5]"
264656,2022-02-22,0,1.03,"(0, 5]"
262412,2022-02-03,1,40.48,"(40, 50]"
264667,2022-02-22,0,83.74,"(80, 90]"
264652,2022-02-22,0,1.2,"(0, 5]"
264675,2022-02-23,0,44.97,"(40, 50]"
264677,2022-02-23,1,83.12,"(80, 90]"
264688,2022-02-23,0,0.28,"(0, 5]"
263903,2022-02-16,0,6.55,"(5, 10]"
264701,2022-02-23,0,18.97,"(15, 20]"
264708,2022-02-23,0,0.23,"(0, 5]"
264700,2022-02-23,0,25.78,"(25, 30]"
264711,2022-02-23,0,16.6,"(15, 20]"
264651,2022-02-22,0,27.98,"(25, 30]"
264641,2022-02-22,0,37.55,"(30, 40]"
264720,2022-02-23,0,19.36,"(15, 20]"
264728,2022-02-23,0,45.15,"(40, 50]"
264734,2022-02-23,0,13.45,"(10, 15]"
264738,2022-02-23,0,0.95,"(0, 5]"
264739,2022-02-23,0,1.2,"(0, 5]"
264746,2022-02-23,1,104.67,"(100, 110]"
264671,2022-02-22,0,18.7,"(15, 20]"
264750,2022-02-23,0,51.47,"(50, 60]"
264756,2022-02-23,0,10.25,"(10, 15]"
264742,2022-02-23,0,13.63,"(10, 15]"
264761,2022-02-23,1,31.88,"(30, 40]"
264763,2022-02-23,0,1.93,"(0, 5]"
264762,2022-02-23,0,5.65,"(5, 10]"
264771,2022-02-23,0,45.07,"(40, 50]"
264776,2022-02-23,0,36.35,"(30, 40]"
264697,2022-02-23,0,41.78,"(40, 50]"
264784,2022-02-23,0,1.12,"(0, 5]"
264694,2022-02-23,1,15.53,"(15, 20]"
264786,2022-02-23,0,1.13,"(0, 5]"
264502,2022-02-21,1,104.6,"(100, 110]"
264791,2022-02-23,0,0.57,"(0, 5]"
264795,2022-02-23,0,15.42,"(15, 20]"
264714,2022-02-23,0,45.08,"(40, 50]"
264807,2022-02-24,0,19.52,"(15, 20]"
264813,2022-02-24,0,20.68,"(20, 25]"
264627,2022-02-22,0,17.33,"(15, 20]"
264822,2022-02-24,0,5.3,"(5, 10]"
264825,2022-02-24,0,3.12,"(0, 5]"
264826,2022-02-24,1,104.84,"(100, 110]"
264835,2022-02-24,0,1.2,"(0, 5]"
264840,2022-02-24,0,42.17,"(40, 50]"
264846,2022-02-24,0,2.73,"(0, 5]"
264851,2022-02-24,0,10.03,"(10, 15]"
264861,2022-02-24,0,65.53,"(60, 70]"
264867,2022-02-24,0,169.5,"(120, 240]"
264862,2022-02-24,0,20.7,"(20, 25]"
264880,2022-02-24,0,6.55,"(5, 10]"
264890,2022-02-24,0,57.2,"(50, 60]"
264876,2022-02-24,0,44.08,"(40, 50]"
264895,2022-02-24,0,1.02,"(0, 5]"
263395,2022-02-11,0,5.15,"(5, 10]"
264642,2022-02-22,0,44.35,"(40, 50]"
264903,2022-02-24,0,0.22,"(0, 5]"
264904,2022-02-24,0,0.3,"(0, 5]"
264916,2022-02-24,1,111.15,"(110, 120]"
264921,2022-02-24,0,14.88,"(10, 15]"
264924,2022-02-24,0,22.92,"(20, 25]"
264928,2022-02-24,0,1.67,"(0, 5]"
264931,2022-02-24,0,62.82,"(60, 70]"
264934,2022-02-24,0,66.28,"(60, 70]"
261961,2022-01-29,0,45.05,"(40, 50]"
264946,2022-02-25,0,0.5,"(0, 5]"
264951,2022-02-25,0,5.02,"(5, 10]"
264955,2022-02-25,0,62.41,"(60, 70]"
264945,2022-02-24,0,6.82,"(5, 10]"
264973,2022-02-25,0,0.23,"(0, 5]"
264979,2022-02-25,0,2.7,"(0, 5]"
264980,2022-02-25,0,9.23,"(5, 10]"
264982,2022-02-25,0,0.45,"(0, 5]"
264981,2022-02-25,0,48.39,"(40, 50]"
264994,2022-02-25,0,1.2,"(0, 5]"
265000,2022-02-25,0,2.03,"(0, 5]"
265005,2022-02-25,1,62.07,"(60, 70]"
265013,2022-02-25,0,25.83,"(25, 30]"
265015,2022-02-25,0,39.14,"(30, 40]"
265024,2022-02-25,0,15.52,"(15, 20]"
265025,2022-02-25,1,44.9,"(40, 50]"
265030,2022-02-25,0,6.52,"(5, 10]"
265032,2022-02-25,0,12.05,"(10, 15]"
265044,2022-02-25,1,1.03,"(0, 5]"
265048,2022-02-25,0,83.85,"(80, 90]"
265049,2022-02-25,0,11.58,"(10, 15]"
265053,2022-02-25,0,0.22,"(0, 5]"
265058,2022-02-26,0,9.57,"(5, 10]"
265063,2022-02-26,0,0.48,"(0, 5]"
265064,2022-02-26,0,0.68,"(0, 5]"
265061,2022-02-26,0,8.6,"(5, 10]"
264953,2022-02-25,0,47.58,"(40, 50]"
265067,2022-02-26,0,26.24,"(25, 30]"
265076,2022-02-26,0,1.48,"(0, 5]"
265084,2022-02-26,0,0.42,"(0, 5]"
265085,2022-02-26,0,6.57,"(5, 10]"
265068,2022-02-26,0,10.17,"(10, 15]"
265088,2022-02-26,0,10.42,"(10, 15]"
265096,2022-02-26,0,1.87,"(0, 5]"
265097,2022-02-26,0,17.35,"(15, 20]"
265101,2022-02-26,1,43.19,"(40, 50]"
265102,2022-02-26,0,41.32,"(40, 50]"
265107,2022-02-26,0,27.44,"(25, 30]"
265103,2022-02-26,0,1.28,"(0, 5]"
265109,2022-02-26,0,0.25,"(0, 5]"
265130,2022-02-26,1,267.49,"(240, 480]"
265090,2022-02-26,0,45.05,"(40, 50]"
265036,2022-02-25,0,6.48,"(5, 10]"
265134,2022-02-26,0,2.8,"(0, 5]"
265137,2022-02-26,0,0.15,"(0, 5]"
265139,2022-02-26,0,7.6,"(5, 10]"
265142,2022-02-26,0,9.39,"(5, 10]"
265150,2022-02-26,0,0.53,"(0, 5]"
265151,2022-02-26,0,6.57,"(5, 10]"
265158,2022-02-26,0,43.9,"(40, 50]"
265164,2022-02-26,0,6.63,"(5, 10]"
265167,2022-02-26,0,0.63,"(0, 5]"
265168,2022-02-26,0,2.29,"(0, 5]"
265169,2022-02-26,0,11.45,"(10, 15]"
265170,2022-02-26,0,4.11,"(0, 5]"
264533,2022-02-22,0,35.86,"(30, 40]"
265175,2022-02-27,0,10.45,"(10, 15]"
265176,2022-02-27,1,56.33,"(50, 60]"
265179,2022-02-27,0,5.58,"(5, 10]"
265112,2022-02-26,0,51.87,"(50, 60]"
265153,2022-02-26,0,34.63,"(30, 40]"
265147,2022-02-26,0,437.87,"(240, 480]"
265198,2022-02-27,0,0.9,"(0, 5]"
265201,2022-02-27,1,92.43,"(90, 100]"
265209,2022-02-27,0,6.53,"(5, 10]"
265093,2022-02-26,1,38.77,"(30, 40]"
265218,2022-02-27,1,46.47,"(40, 50]"
265220,2022-02-27,0,0.2,"(0, 5]"
264939,2022-02-24,0,20.07,"(20, 25]"
262925,2022-02-07,0,2.07,"(0, 5]"
265229,2022-02-27,0,108.89,"(100, 110]"
265065,2022-02-26,0,84.72,"(80, 90]"
265236,2022-02-27,0,3.6,"(0, 5]"
265237,2022-02-27,0,1.18,"(0, 5]"
265249,2022-02-27,0,1.8,"(0, 5]"
264741,2022-02-23,0,6.35,"(5, 10]"
261130,2022-01-21,0,4.37,"(0, 5]"
265260,2022-02-27,0,42.08,"(40, 50]"
265242,2022-02-27,0,0.22,"(0, 5]"
265110,2022-02-26,1,30.57,"(30, 40]"
265271,2022-02-27,0,2.37,"(0, 5]"
265273,2022-02-27,0,3.97,"(0, 5]"
265275,2022-02-27,0,1.13,"(0, 5]"
265281,2022-02-27,0,1.45,"(0, 5]"
265265,2022-02-27,0,6.43,"(5, 10]"
265285,2022-02-27,0,16.97,"(15, 20]"
265288,2022-02-28,0,63.39,"(60, 70]"
265292,2022-02-28,0,0.78,"(0, 5]"
265078,2022-02-26,0,1.15,"(0, 5]"
265238,2022-02-27,0,64.3,"(60, 70]"
265300,2022-02-28,0,1.2,"(0, 5]"
265306,2022-02-28,0,5.92,"(5, 10]"
265308,2022-02-28,0,1.97,"(0, 5]"
265314,2022-02-28,0,1,"(0, 5]"
265315,2022-02-28,0,0.28,"(0, 5]"
265316,2022-02-28,0,107.33,"(100, 110]"
265302,2022-02-28,1,72,"(70, 80]"
265317,2022-02-28,1,55.66,"(50, 60]"
265318,2022-02-28,0,0.87,"(0, 5]"
263168,2022-02-09,0,14.33,"(10, 15]"
264706,2022-02-23,0,20.65,"(20, 25]"
265328,2022-02-28,1,331.9,"(240, 480]"
265338,2022-02-28,0,0.57,"(0, 5]"
265339,2022-02-28,1,65.95,"(60, 70]"
265304,2022-02-28,0,0.18,"(0, 5]"
265350,2022-02-28,0,1.2,"(0, 5]"
265352,2022-02-28,0,0.12,"(0, 5]"
265353,2022-02-28,0,5.43,"(5, 10]"
265129,2022-02-26,0,42.73,"(40, 50]"
265360,2022-02-28,0,6.55,"(5, 10]"
265351,2022-02-28,0,34.9,"(30, 40]"
265357,2022-02-28,0,1.2,"(0, 5]"
265380,2022-02-28,0,2.6,"(0, 5]"
265382,2022-02-28,0,8.7,"(5, 10]"
265391,2022-02-28,0,89.2,"(80, 90]"
265394,2022-02-28,0,1.03,"(0, 5]"
265390,2022-02-28,1,41.32,"(40, 50]"
265387,2022-02-28,0,19.43,"(15, 20]"
265398,2022-02-28,0,1.27,"(0, 5]"
265410,2022-02-28,0,5.42,"(5, 10]"
265413,2022-02-28,0,19.9,"(15, 20]"
265415,2022-02-28,1,51.28,"(50, 60]"
265182,2022-02-27,1,32.9,"(30, 40]"
265419,2022-02-28,0,43.27,"(40, 50]"
265023,2022-02-25,1,93.43,"(90, 100]"
265420,2022-02-28,0,0.05,"(0, 5]"
265427,2022-02-28,0,0.18,"(0, 5]"
265424,2022-02-28,1,8.77,"(5, 10]"
265429,2022-02-28,0,0.68,"(0, 5]"
265431,2022-02-28,0,1.43,"(0, 5]"
265434,2022-02-28,0,6.25,"(5, 10]"
265436,2022-02-28,0,27.64,"(25, 30]"
265437,2022-02-28,0,31.09,"(30, 40]"
265439,2022-02-28,0,1.05,"(0, 5]"
265446,2022-03-01,0,42.27,"(40, 50]"
265447,2022-03-01,0,56.15,"(50, 60]"
265393,2022-02-28,0,2.47,"(0, 5]"
265453,2022-03-01,0,58.79,"(50, 60]"
265456,2022-03-01,0,31.82,"(30, 40]"
265461,2022-03-01,0,10.45,"(10, 15]"
258929,2022-01-02,0,43.82,"(40, 50]"
265469,2022-03-01,0,9.92,"(5, 10]"
265471,2022-03-01,0,11.75,"(10, 15]"
264811,2022-02-24,0,28.78,"(25, 30]"
265477,2022-03-01,0,46.7,"(40, 50]"
265478,2022-03-01,0,23.79,"(20, 25]"
265479,2022-03-01,0,19.63,"(15, 20]"
265483,2022-03-01,1,20.8,"(20, 25]"
265319,2022-02-28,0,1.25,"(0, 5]"
264843,2022-02-24,1,198.63,"(120, 240]"
265514,2022-03-01,0,10.43,"(10, 15]"
265516,2022-03-01,0,0.48,"(0, 5]"
265517,2022-03-01,0,6.43,"(5, 10]"
265523,2022-03-01,0,0.22,"(0, 5]"
265522,2022-03-01,0,0.35,"(0, 5]"
265537,2022-03-01,0,35.6,"(30, 40]"
265539,2022-03-01,0,7.23,"(5, 10]"
265545,2022-03-01,0,55.81,"(50, 60]"
265553,2022-03-01,0,24.47,"(20, 25]"
265555,2022-03-01,0,1.2,"(0, 5]"
265565,2022-03-01,0,3.43,"(0, 5]"
265575,2022-03-02,0,11.88,"(10, 15]"
265581,2022-03-02,1,5.38,"(5, 10]"
265585,2022-03-02,0,24.2,"(20, 25]"
265595,2022-03-02,0,22.27,"(20, 25]"
265596,2022-03-02,0,1.51,"(0, 5]"
265593,2022-03-02,0,2.65,"(0, 5]"
265604,2022-03-02,0,1.15,"(0, 5]"
265578,2022-03-02,1,55.7,"(50, 60]"
265613,2022-03-02,0,7.43,"(5, 10]"
265614,2022-03-02,0,46.6,"(40, 50]"
265616,2022-03-02,0,1.6,"(0, 5]"
265621,2022-03-02,0,0.37,"(0, 5]"
263862,2022-02-16,0,0.45,"(0, 5]"
265631,2022-03-02,0,43.12,"(40, 50]"
265635,2022-03-02,0,1.95,"(0, 5]"
265638,2022-03-02,0,1.72,"(0, 5]"
265609,2022-03-02,0,55.21,"(50, 60]"
265641,2022-03-02,0,0.63,"(0, 5]"
265640,2022-03-02,0,50.97,"(50, 60]"
265572,2022-03-01,1,29.3,"(25, 30]"
265234,2022-02-27,0,39.12,"(30, 40]"
265487,2022-03-01,0,10.82,"(10, 15]"
265653,2022-03-02,1,15.73,"(15, 20]"
265660,2022-03-02,0,6.4,"(5, 10]"
265665,2022-03-02,0,27.87,"(25, 30]"
265666,2022-03-02,0,7.01,"(5, 10]"
265671,2022-03-02,0,0.67,"(0, 5]"
265669,2022-03-02,0,53.74,"(50, 60]"
265334,2022-02-28,0,6.28,"(5, 10]"
265684,2022-03-02,0,2.17,"(0, 5]"
265689,2022-03-02,0,4.95,"(0, 5]"
265340,2022-02-28,0,48,"(40, 50]"
265592,2022-03-02,0,45.57,"(40, 50]"
265667,2022-03-02,0,0.07,"(0, 5]"
264415,2022-02-21,0,1.62,"(0, 5]"
265716,2022-03-03,0,2.02,"(0, 5]"
265714,2022-03-03,1,5.9,"(5, 10]"
265735,2022-03-03,0,18.55,"(15, 20]"
265734,2022-03-03,0,1.2,"(0, 5]"
265681,2022-03-02,0,308.21,"(240, 480]"
265741,2022-03-03,0,6.53,"(5, 10]"
265747,2022-03-03,0,0.48,"(0, 5]"
265752,2022-03-03,0,0.62,"(0, 5]"
265754,2022-03-03,0,3.33,"(0, 5]"
265755,2022-03-03,0,4.4,"(0, 5]"
265759,2022-03-03,0,28.3,"(25, 30]"
265612,2022-03-02,0,9.61,"(5, 10]"
265760,2022-03-03,0,0.12,"(0, 5]"
265763,2022-03-03,0,29,"(25, 30]"
265765,2022-03-03,0,78.18,"(70, 80]"
265766,2022-03-03,0,5.52,"(5, 10]"
265778,2022-03-03,0,1.99,"(0, 5]"
265787,2022-03-03,0,0.32,"(0, 5]"
265746,2022-03-03,0,17.33,"(15, 20]"
265793,2022-03-03,0,10.08,"(10, 15]"
265757,2022-03-03,0,14.64,"(10, 15]"
265794,2022-03-03,0,1.82,"(0, 5]"
265797,2022-03-03,0,1.2,"(0, 5]"
265799,2022-03-03,0,5.72,"(5, 10]"
262299,2022-02-02,0,6.67,"(5, 10]"
265807,2022-03-03,0,6.55,"(5, 10]"
265810,2022-03-04,0,43.22,"(40, 50]"
265811,2022-03-04,0,0.58,"(0, 5]"
265813,2022-03-04,1,96.37,"(90, 100]"
265824,2022-03-04,0,1.33,"(0, 5]"
265838,2022-03-04,0,124.53,"(120, 240]"
265841,2022-03-04,0,0.83,"(0, 5]"
265843,2022-03-04,0,26.9,"(25, 30]"
265852,2022-03-04,0,45.52,"(40, 50]"
265865,2022-03-04,0,0.18,"(0, 5]"
265873,2022-03-04,0,46.32,"(40, 50]"
265871,2022-03-04,0,6.78,"(5, 10]"
265876,2022-03-04,0,2.4,"(0, 5]"
265864,2022-03-04,1,4.07,"(0, 5]"
265879,2022-03-04,1,10.15,"(10, 15]"
265686,2022-03-02,1,22.93,"(20, 25]"
265896,2022-03-04,0,0.05,"(0, 5]"
265659,2022-03-02,0,44.4,"(40, 50]"
265705,2022-03-03,0,28.96,"(25, 30]"
265903,2022-03-04,0,6.65,"(5, 10]"
265905,2022-03-04,0,18.85,"(15, 20]"
265906,2022-03-04,1,56.37,"(50, 60]"
265913,2022-03-04,0,50.33,"(50, 60]"
265914,2022-03-04,0,0.33,"(0, 5]"
265480,2022-03-01,0,0.12,"(0, 5]"
265432,2022-02-28,0,0.43,"(0, 5]"
265927,2022-03-05,1,53.18,"(50, 60]"
265449,2022-03-01,1,20.8,"(20, 25]"
265928,2022-03-05,1,111.67,"(110, 120]"
265930,2022-03-05,0,39.39,"(30, 40]"
265931,2022-03-05,0,1.28,"(0, 5]"
265932,2022-03-05,0,7.67,"(5, 10]"
265941,2022-03-05,0,40.12,"(40, 50]"
265944,2022-03-05,0,110.52,"(110, 120]"
265947,2022-03-05,0,61.71,"(60, 70]"
265958,2022-03-05,0,38.46,"(30, 40]"
265961,2022-03-05,0,0.28,"(0, 5]"
265960,2022-03-05,0,9.14,"(5, 10]"
265966,2022-03-05,1,61.75,"(60, 70]"
265969,2022-03-05,0,171.88,"(120, 240]"
265970,2022-03-05,1,43.8,"(40, 50]"
265974,2022-03-05,0,1.22,"(0, 5]"
265973,2022-03-05,0,5.8,"(5, 10]"
264722,2022-02-23,0,2.47,"(0, 5]"
265542,2022-03-01,0,1.93,"(0, 5]"
265987,2022-03-05,0,9.45,"(5, 10]"
265967,2022-03-05,1,110.38,"(110, 120]"
265990,2022-03-05,0,11.27,"(10, 15]"
265985,2022-03-05,0,52.86,"(50, 60]"
265997,2022-03-05,0,20.75,"(20, 25]"
265999,2022-03-05,0,32.43,"(30, 40]"
266002,2022-03-05,0,0.82,"(0, 5]"
265983,2022-03-05,0,0.07,"(0, 5]"
266006,2022-03-05,0,5.6,"(5, 10]"
266011,2022-03-05,0,28.89,"(25, 30]"
266012,2022-03-06,1,120.28,"(120, 240]"
266010,2022-03-05,0,5.37,"(5, 10]"
266021,2022-03-06,0,41.1,"(40, 50]"
266022,2022-03-06,0,1.3,"(0, 5]"
266023,2022-03-06,0,22.63,"(20, 25]"
264954,2022-02-25,1,46.92,"(40, 50]"
266031,2022-03-06,0,4.07,"(0, 5]"
266044,2022-03-06,0,9.75,"(5, 10]"
266042,2022-03-06,0,4.43,"(0, 5]"
265988,2022-03-05,0,12.33,"(10, 15]"
266059,2022-03-06,0,73.81,"(70, 80]"
265949,2022-03-05,0,43.53,"(40, 50]"
266069,2022-03-06,0,10.5,"(10, 15]"
266060,2022-03-06,0,43.37,"(40, 50]"
265489,2022-03-01,1,0.63,"(0, 5]"
266076,2022-03-06,0,0.62,"(0, 5]"
266080,2022-03-06,0,0.1,"(0, 5]"
266085,2022-03-06,0,0.23,"(0, 5]"
266086,2022-03-06,0,0.15,"(0, 5]"
266092,2022-03-06,0,44.1,"(40, 50]"
266108,2022-03-06,1,18.35,"(15, 20]"
265789,2022-03-03,1,113.3,"(110, 120]"
266114,2022-03-06,0,33.1,"(30, 40]"
266115,2022-03-06,0,58.88,"(50, 60]"
266118,2022-03-06,0,6.45,"(5, 10]"
266078,2022-03-06,0,43.55,"(40, 50]"
266122,2022-03-06,0,6.02,"(5, 10]"
266124,2022-03-06,0,29.09,"(25, 30]"
266123,2022-03-06,1,17.7,"(15, 20]"
265863,2022-03-04,0,44.22,"(40, 50]"
266127,2022-03-07,0,0.05,"(0, 5]"
266128,2022-03-07,0,42,"(40, 50]"
266131,2022-03-07,0,12.95,"(10, 15]"
266132,2022-03-07,0,18.35,"(15, 20]"
266136,2022-03-07,1,2.05,"(0, 5]"
266150,2022-03-07,0,6.57,"(5, 10]"
266152,2022-03-07,0,6.45,"(5, 10]"
266169,2022-03-07,0,0.1,"(0, 5]"
266178,2022-03-07,0,1.28,"(0, 5]"
265672,2022-03-02,0,18.9,"(15, 20]"
266155,2022-03-07,0,16.05,"(15, 20]"
265559,2022-03-01,0,56.42,"(50, 60]"
266182,2022-03-07,0,3.23,"(0, 5]"
266064,2022-03-06,0,61.87,"(60, 70]"
266088,2022-03-06,0,43.01,"(40, 50]"
261753,2022-01-27,1,7.5,"(5, 10]"
266164,2022-03-07,0,47.53,"(40, 50]"
264831,2022-02-24,0,147.16,"(120, 240]"
266197,2022-03-07,0,0.42,"(0, 5]"
266245,2022-03-07,0,6.57,"(5, 10]"
266249,2022-03-07,1,85.1,"(80, 90]"
262474,2022-02-03,0,0.12,"(0, 5]"
266254,2022-03-07,0,2.48,"(0, 5]"
264280,2022-02-20,0,1.55,"(0, 5]"
266263,2022-03-07,0,1.65,"(0, 5]"
266268,2022-03-07,0,1.73,"(0, 5]"
266270,2022-03-07,0,2.45,"(0, 5]"
266275,2022-03-07,0,21.68,"(20, 25]"
266283,2022-03-07,0,6.47,"(5, 10]"
266282,2022-03-07,0,1.12,"(0, 5]"
266284,2022-03-07,0,3.08,"(0, 5]"
265095,2022-02-26,0,46.37,"(40, 50]"
266298,2022-03-07,0,6.02,"(5, 10]"
266112,2022-03-06,1,159.59,"(120, 240]"
266014,2022-03-06,0,0.22,"(0, 5]"
263693,2022-02-15,1,5.1,"(5, 10]"
266314,2022-03-08,0,1.95,"(0, 5]"
266312,2022-03-07,0,56.04,"(50, 60]"
266320,2022-03-08,0,66.1,"(60, 70]"
266325,2022-03-08,1,156.64,"(120, 240]"
266235,2022-03-07,0,1.75,"(0, 5]"
266347,2022-03-08,0,38.4,"(30, 40]"
266350,2022-03-08,0,3.25,"(0, 5]"
266351,2022-03-08,0,43.9,"(40, 50]"
266354,2022-03-08,0,0.23,"(0, 5]"
266332,2022-03-08,1,1.93,"(0, 5]"
266255,2022-03-07,0,41.2,"(40, 50]"
266307,2022-03-07,0,10.9,"(10, 15]"
266370,2022-03-08,0,52.91,"(50, 60]"
266337,2022-03-08,0,1.25,"(0, 5]"
265720,2022-03-03,0,2.73,"(0, 5]"
266367,2022-03-08,0,14.95,"(10, 15]"
266376,2022-03-08,0,1.2,"(0, 5]"
266378,2022-03-08,0,53.06,"(50, 60]"
266382,2022-03-08,0,6.63,"(5, 10]"
266383,2022-03-08,0,1.85,"(0, 5]"
266095,2022-03-06,1,112.19,"(110, 120]"
266385,2022-03-08,0,0.05,"(0, 5]"
266401,2022-03-08,0,0.22,"(0, 5]"
266402,2022-03-08,1,60.88,"(60, 70]"
262932,2022-02-07,0,1.59,"(0, 5]"
266408,2022-03-08,0,33.4,"(30, 40]"
266409,2022-03-08,0,48.31,"(40, 50]"
266412,2022-03-08,0,53.33,"(50, 60]"
266413,2022-03-08,0,1.2,"(0, 5]"
266415,2022-03-08,0,15,"(10, 15]"
266419,2022-03-08,0,23.53,"(20, 25]"
266427,2022-03-08,0,14.53,"(10, 15]"
266431,2022-03-08,0,6.47,"(5, 10]"
266446,2022-03-08,0,0.2,"(0, 5]"
266450,2022-03-08,0,7.75,"(5, 10]"
266455,2022-03-08,1,109.75,"(100, 110]"
266472,2022-03-09,0,9.45,"(5, 10]"
266477,2022-03-09,1,57.49,"(50, 60]"
266481,2022-03-09,0,20.72,"(20, 25]"
266487,2022-03-09,0,45.91,"(40, 50]"
266366,2022-03-08,1,23.37,"(20, 25]"
266362,2022-03-08,0,4.23,"(0, 5]"
266497,2022-03-09,0,3.98,"(0, 5]"
266507,2022-03-09,0,4.53,"(0, 5]"
266509,2022-03-09,0,1.2,"(0, 5]"
266510,2022-03-09,0,0.33,"(0, 5]"
266513,2022-03-09,0,1.62,"(0, 5]"
266514,2022-03-09,0,0.77,"(0, 5]"
266521,2022-03-09,0,17.02,"(15, 20]"
262767,2022-02-05,0,6.97,"(5, 10]"
266523,2022-03-09,0,6.53,"(5, 10]"
266529,2022-03-09,1,89.87,"(80, 90]"
266363,2022-03-08,0,45.88,"(40, 50]"
266541,2022-03-09,0,31.4,"(30, 40]"
265743,2022-03-03,0,21.08,"(20, 25]"
266545,2022-03-09,0,0.05,"(0, 5]"
266520,2022-03-09,0,34.12,"(30, 40]"
266551,2022-03-09,0,3.31,"(0, 5]"
266174,2022-03-07,0,57.17,"(50, 60]"
266561,2022-03-09,0,1.93,"(0, 5]"
266563,2022-03-09,0,40.38,"(40, 50]"
266564,2022-03-09,0,0.17,"(0, 5]"
266565,2022-03-09,0,84.99,"(80, 90]"
266479,2022-03-09,0,46.95,"(40, 50]"
266599,2022-03-09,0,1.9,"(0, 5]"
266602,2022-03-09,0,0.73,"(0, 5]"
266603,2022-03-09,1,72.1,"(70, 80]"
266609,2022-03-09,0,13.14,"(10, 15]"
266410,2022-03-08,1,7.6,"(5, 10]"
266451,2022-03-08,0,13.42,"(10, 15]"
266534,2022-03-09,0,6.33,"(5, 10]"
266617,2022-03-10,0,23.1,"(20, 25]"
266489,2022-03-09,1,43.83,"(40, 50]"
266635,2022-03-10,0,1.35,"(0, 5]"
266515,2022-03-09,0,0.38,"(0, 5]"
266649,2022-03-10,0,5.97,"(5, 10]"
266549,2022-03-09,1,124.35,"(120, 240]"
266653,2022-03-10,0,3.83,"(0, 5]"
266657,2022-03-10,0,2.93,"(0, 5]"
266660,2022-03-10,0,12.76,"(10, 15]"
266662,2022-03-10,0,1.62,"(0, 5]"
266664,2022-03-10,0,1.95,"(0, 5]"
266665,2022-03-10,0,0.67,"(0, 5]"
266667,2022-03-10,0,19.7,"(15, 20]"
266669,2022-03-10,0,44.03,"(40, 50]"
266604,2022-03-09,0,16.67,"(15, 20]"
266548,2022-03-09,1,108.26,"(100, 110]"
266684,2022-03-10,0,5.67,"(5, 10]"
266690,2022-03-10,0,6.57,"(5, 10]"
266689,2022-03-10,0,14.97,"(10, 15]"
266666,2022-03-10,0,26.53,"(25, 30]"
266700,2022-03-10,0,13.43,"(10, 15]"
266704,2022-03-10,0,14.03,"(10, 15]"
266711,2022-03-10,0,155.39,"(120, 240]"
266717,2022-03-10,0,1.2,"(0, 5]"
266719,2022-03-10,0,42.71,"(40, 50]"
266723,2022-03-10,0,4.61,"(0, 5]"
266725,2022-03-10,1,61.52,"(60, 70]"
266726,2022-03-10,0,16.29,"(15, 20]"
266735,2022-03-10,0,0.4,"(0, 5]"
266615,2022-03-10,1,12.73,"(10, 15]"
266740,2022-03-10,0,1.61,"(0, 5]"
266741,2022-03-10,0,0.13,"(0, 5]"
266616,2022-03-10,1,62.94,"(60, 70]"
266743,2022-03-11,1,135.59,"(120, 240]"
266745,2022-03-11,0,1.2,"(0, 5]"
266757,2022-03-11,0,44.87,"(40, 50]"
266764,2022-03-11,0,29.68,"(25, 30]"
266767,2022-03-11,0,0.37,"(0, 5]"
266758,2022-03-11,1,13.78,"(10, 15]"
266766,2022-03-11,1,49.15,"(40, 50]"
266771,2022-03-11,0,17.17,"(15, 20]"
266773,2022-03-11,0,6.6,"(5, 10]"
266774,2022-03-11,0,0.13,"(0, 5]"
266779,2022-03-11,0,56.98,"(50, 60]"
266782,2022-03-11,0,22.75,"(20, 25]"
266787,2022-03-11,0,0.17,"(0, 5]"
266811,2022-03-11,1,188.92,"(120, 240]"
266810,2022-03-11,1,78.2,"(70, 80]"
266817,2022-03-11,0,11.97,"(10, 15]"
266818,2022-03-11,0,3.05,"(0, 5]"
266821,2022-03-11,0,0.37,"(0, 5]"
266796,2022-03-11,0,6.73,"(5, 10]"
266815,2022-03-11,0,21,"(20, 25]"
266825,2022-03-11,0,21.67,"(20, 25]"
266788,2022-03-11,1,18.9,"(15, 20]"
266485,2022-03-09,1,4.98,"(0, 5]"
266834,2022-03-11,0,6.43,"(5, 10]"
266833,2022-03-11,0,44.47,"(40, 50]"
266845,2022-03-11,0,0.48,"(0, 5]"
266851,2022-03-11,0,1.2,"(0, 5]"
266814,2022-03-11,1,102.3,"(100, 110]"
266303,2022-03-07,0,81.93,"(80, 90]"
266873,2022-03-11,0,1.88,"(0, 5]"
266874,2022-03-11,0,32.7,"(30, 40]"
266877,2022-03-11,0,27.49,"(25, 30]"
266875,2022-03-11,1,76.35,"(70, 80]"
266883,2022-03-11,0,5.53,"(5, 10]"
266799,2022-03-11,0,50.8,"(50, 60]"
266892,2022-03-11,0,11.65,"(10, 15]"
266614,2022-03-09,1,4.05,"(0, 5]"
266893,2022-03-11,0,5.17,"(5, 10]"
266896,2022-03-12,0,33.62,"(30, 40]"
266898,2022-03-12,0,101.78,"(100, 110]"
266901,2022-03-12,1,62.93,"(60, 70]"
266903,2022-03-12,0,120.21,"(120, 240]"
264557,2022-02-22,0,1.62,"(0, 5]"
266913,2022-03-12,0,1.2,"(0, 5]"
261707,2022-01-27,0,26.77,"(25, 30]"
266933,2022-03-12,0,1.04,"(0, 5]"
