student_id,date_watched,minutes_watched,paid
261550,2022-05-21,24.82,1
273197,2022-05-21,0.32,0
273117,2022-05-21,0.62,1
267643,2022-05-22,2.72,1
263321,2022-05-22,30.13,1
273486,2022-05-22,15.52,1
271154,2022-05-22,60.18,1
268764,2022-05-22,0.32,1
261550,2022-05-22,5.75,1
268800,2022-05-22,3.72,1
259870,2022-05-22,146.93,1
270075,2022-05-22,7.3,1
273117,2022-05-22,2.37,1
271519,2022-05-22,3.78,1
273464,2022-05-23,0.4,1
267878,2022-05-23,1.43,0
264081,2022-05-23,28.03,1
269947,2022-05-23,0.35,0
272359,2022-05-23,4.63,1
260754,2022-05-23,32.87,1
270075,2022-05-23,16,1
268516,2022-05-23,23.53,1
271035,2022-05-23,1.43,1
260345,2022-05-23,26.33,1
263690,2022-05-23,44.42,1
273329,2022-05-23,25.72,1
271154,2022-05-23,23.8,1
267885,2022-05-23,33.2,1
259870,2022-05-23,3.42,1
271519,2022-05-23,3.55,1
271851,2022-05-23,53.9,1
269549,2022-05-23,20.92,1
274878,2022-05-23,35.03,0
263321,2022-05-23,3.5,1
263321,2022-05-24,16.05,1
259870,2022-05-24,82.48,1
269549,2022-05-24,21.03,1
272865,2022-05-24,63.95,1
269000,2022-05-24,99.57,1
261735,2022-05-24,40.75,1
264081,2022-05-24,146.73,1
271519,2022-05-24,21,1
274096,2022-05-24,46.78,0
268764,2022-05-24,31.82,1
268516,2022-05-24,108.58,1
274910,2022-05-24,0.08,0
271035,2022-05-24,15.55,1
263690,2022-05-24,0.38,1
265093,2022-05-24,16.53,1
260345,2022-05-24,15.42,1
259300,2022-05-24,27.07,1
272909,2022-05-24,19.55,1
270075,2022-05-24,120.87,1
261446,2022-05-24,4.97,1
262569,2022-05-24,37.17,0
273329,2022-05-24,2.7,1
272991,2022-05-24,3.67,1
273939,2022-05-24,0.42,0
261785,2022-05-24,26.45,1
270931,2022-05-24,71.45,1
259870,2022-05-25,34.82,1
260345,2022-05-25,3.1,1
261446,2022-05-25,1.03,1
264081,2022-05-25,33.98,1
272865,2022-05-25,64.18,1
261072,2022-05-25,11.93,1
274096,2022-05-25,11.88,0
273329,2022-05-25,39.03,1
272784,2022-05-25,32.02,0
268764,2022-05-25,28.88,1
272991,2022-05-25,70.63,1
260754,2022-05-25,30.82,1
268516,2022-05-25,84.47,1
269741,2022-05-25,15.58,1
265866,2022-05-25,1.7,0
271154,2022-05-25,4.62,1
267885,2022-05-25,36.97,1
274270,2022-05-25,0.82,0
273939,2022-05-25,0.78,0
270931,2022-05-25,91.02,1
271185,2022-05-25,12.3,1
270075,2022-05-25,49.3,1
269000,2022-05-25,21.1,1
263321,2022-05-25,4.08,1
259870,2022-05-26,113.07,1
263321,2022-05-26,14,1
264081,2022-05-26,66.42,1
273329,2022-05-26,34.35,1
275062,2022-05-26,0.05,0
267643,2022-05-26,10.38,1
263293,2022-05-26,20.02,1
272772,2022-05-26,36.77,0
271185,2022-05-26,122.7,1
260754,2022-05-26,32.88,1
268764,2022-05-26,34.08,1
271154,2022-05-26,57.17,1
275090,2022-05-26,0.35,0
272596,2022-05-26,1.23,1
259283,2022-05-26,7.3,1
272991,2022-05-26,66.17,1
271851,2022-05-26,10.73,1
261446,2022-05-26,62.58,1
263759,2022-05-26,29.78,1
272909,2022-05-26,69.85,1
268410,2022-05-26,0.38,1
272472,2022-05-26,19,1
275134,2022-05-26,0.4,0
271519,2022-05-26,4.82,1
267885,2022-05-26,4.55,1
274130,2022-05-26,16.78,1
275155,2022-05-26,0.07,0
274130,2022-05-27,3.95,1
259870,2022-05-27,19.88,1
269549,2022-05-27,10.37,1
263321,2022-05-27,18.57,1
275161,2022-05-27,0.27,0
264081,2022-05-27,6.67,1
272772,2022-05-27,4.63,0
271519,2022-05-27,41.65,1
272991,2022-05-27,42.22,1
259262,2022-05-27,30.33,1
260754,2022-05-27,31.02,1
261735,2022-05-27,11.82,1
268764,2022-05-27,31.1,1
260345,2022-05-27,0.05,1
267885,2022-05-27,25.42,1
275155,2022-05-27,1.22,0
271185,2022-05-27,9.75,1
269000,2022-05-27,46.97,1
272865,2022-05-27,41,1
272472,2022-05-27,69.32,1
271154,2022-05-27,9.42,1
270075,2022-05-27,68.43,1
273486,2022-05-27,1.38,1
261735,2022-05-28,0.3,1
263321,2022-05-28,13.08,1
274130,2022-05-28,30.28,1
272472,2022-05-28,72.82,1
264081,2022-05-28,29.87,1
261337,2022-05-28,21.38,1
271185,2022-05-28,26.02,1
275255,2022-05-28,62.27,0
272991,2022-05-28,28.47,1
268764,2022-05-28,18,1
272842,2022-05-28,62.03,1
272001,2022-05-28,0.18,0
259262,2022-05-28,16.8,1
275278,2022-05-28,0.05,0
273486,2022-05-28,14.57,1
271154,2022-05-28,78.62,1
259300,2022-05-28,55.88,1
270725,2022-05-28,42.28,1
272918,2022-05-28,31.6,1
272918,2022-05-29,64.92,1
271185,2022-05-29,39.75,1
270193,2022-05-29,78.9,0
259870,2022-05-29,93.22,1
273423,2022-05-29,8.13,1
273486,2022-05-29,7.25,1
275045,2022-05-29,55.37,0
271519,2022-05-29,31.97,1
267721,2022-05-29,28.98,1
261735,2022-05-29,21.12,1
268764,2022-05-29,47.45,1
264476,2022-05-29,11.67,1
274547,2022-05-29,42.08,0
272991,2022-05-29,44.98,1
275340,2022-05-29,0.7,0
271154,2022-05-29,31.87,1
264400,2022-05-29,22.5,1
275362,2022-05-29,0.85,0
270725,2022-05-29,0.2,1
259860,2022-05-29,8.05,1
271185,2022-05-30,35.07,1
264081,2022-05-30,35.78,1
261121,2022-05-30,1.03,1
261735,2022-05-30,21.87,1
264476,2022-05-30,19.7,1
267090,2022-05-30,0.5,0
268011,2022-05-30,67.88,1
261567,2022-05-30,5.87,1
275404,2022-05-30,65.8,0
272842,2022-05-30,116.62,1
268764,2022-05-30,42.43,1
274087,2022-05-30,3.98,1
274547,2022-05-30,36.38,0
259870,2022-05-30,48.43,1
275429,2022-05-30,59.88,0
271154,2022-05-30,64.93,1
260754,2022-05-30,15.67,1
275453,2022-05-30,0.18,0
260345,2022-05-30,83.9,1
275148,2022-05-30,49.22,0
269549,2022-05-30,7.77,1
272991,2022-05-30,22.05,1
271519,2022-05-30,45.45,1
268978,2022-05-30,0.27,1
267010,2022-05-30,13.58,1
260815,2022-05-30,9.45,1
259300,2022-05-30,14.75,1
260345,2022-05-31,76.5,1
271856,2022-05-31,4.67,1
263321,2022-05-31,10.22,1
261735,2022-05-31,16.07,1
271185,2022-05-31,58.98,1
268011,2022-05-31,48.87,1
260465,2022-05-31,33.12,1
275516,2022-05-31,1.77,0
272842,2022-05-31,16.3,1
272991,2022-05-31,32.38,1
260754,2022-05-31,14.72,1
271035,2022-05-31,7.88,1
272175,2022-05-31,25.72,1
275148,2022-05-31,17.53,1
261550,2022-05-31,27.58,1
264400,2022-05-31,32.32,1
267643,2022-05-31,56.78,1
271154,2022-05-31,12.47,1
275466,2022-05-31,13.15,0
259300,2022-05-31,18.23,1
272909,2022-05-31,29.13,1
269549,2022-05-31,20.4,1
272909,2022-06-01,57.1,1
263321,2022-06-01,2.42,1
272865,2022-06-01,34.13,1
272175,2022-06-01,23.72,1
271185,2022-06-01,68.98,1
275516,2022-06-01,8.4,1
267090,2022-06-01,1.72,1
268011,2022-06-01,29.28,1
273423,2022-06-01,253.52,1
275711,2022-06-01,3.57,0
268764,2022-06-01,33.25,1
275404,2022-06-01,69.67,0
272842,2022-06-01,159.52,1
272991,2022-06-01,8.35,1
267898,2022-06-01,2.3,1
275569,2022-06-01,0.07,0
261446,2022-06-01,14.23,1
271154,2022-06-01,6.68,1
273329,2022-06-01,59.05,1
260345,2022-06-01,30.75,1
275701,2022-06-01,11.63,0
275734,2022-06-01,8.73,0
275779,2022-06-01,4.47,0
275466,2022-06-01,25.9,0
267885,2022-06-01,4.52,1
272755,2022-06-01,11.25,1
272755,2022-06-02,22.62,1
272865,2022-06-02,24.9,1
263321,2022-06-02,26.12,1
272175,2022-06-02,39.37,1
275045,2022-06-02,12.47,0
273423,2022-06-02,55.27,1
271519,2022-06-02,45.43,1
274130,2022-06-02,136.65,1
272991,2022-06-02,58.25,1
272842,2022-06-02,192.08,1
267936,2022-06-02,172.42,1
268764,2022-06-02,28.68,1
271185,2022-06-02,35.2,1
275878,2022-06-02,0.87,0
272909,2022-06-02,44.75,1
263309,2022-06-02,13.8,1
261337,2022-06-02,14.75,1
260345,2022-06-02,35.6,1
276092,2022-06-02,0.05,0
267812,2022-06-02,20.3,1
276121,2022-06-02,0.4,0
267090,2022-06-02,12.67,1
265958,2022-06-02,0.42,0
271154,2022-06-02,19.82,1
275516,2022-06-02,4.73,1
276184,2022-06-02,14.3,0
274386,2022-06-03,0.08,0
270075,2022-06-03,29.75,1
264081,2022-06-03,3.43,1
276267,2022-06-03,1.35,0
263321,2022-06-03,12.62,1
271519,2022-06-03,14.72,1
267936,2022-06-03,18.27,1
261785,2022-06-03,62.98,1
276330,2022-06-03,0.1,0
270188,2022-06-03,16.6,1
268764,2022-06-03,40.68,1
261337,2022-06-03,33.88,1
273486,2022-06-03,16.18,1
269549,2022-06-03,27.65,1
260345,2022-06-03,20.28,1
272175,2022-06-03,22.58,1
276094,2022-06-03,64.4,0
267885,2022-06-03,86.17,1
275148,2022-06-03,48.67,1
271154,2022-06-03,25.15,1
268800,2022-06-03,48.13,1
276442,2022-06-03,0.53,0
267643,2022-06-03,1.2,1
276473,2022-06-04,4.88,0
261072,2022-06-04,6.53,1
271035,2022-06-04,11.93,1
272755,2022-06-04,15.25,1
274130,2022-06-04,67.32,1
271851,2022-06-04,73.57,1
276481,2022-06-04,0.07,0
271519,2022-06-04,45,1
276355,2022-06-04,0.48,0
272596,2022-06-04,46.98,1
276504,2022-06-04,0.37,0
261550,2022-06-04,31.62,1
261785,2022-06-04,0.07,1
271154,2022-06-04,59.48,1
276510,2022-06-04,40.78,1
270075,2022-06-04,19.03,1
276541,2022-06-04,25.38,0
270725,2022-06-04,5.37,1
260345,2022-06-04,19.55,1
276553,2022-06-04,18.58,1
275021,2022-06-04,14.75,1
266758,2022-06-04,36.28,1
276575,2022-06-04,5.82,0
266758,2022-06-05,107.7,1
276510,2022-06-05,34.78,1
272460,2022-06-05,0.22,0
261905,2022-06-05,14.42,1
276238,2022-06-05,16.32,1
271519,2022-06-05,57.1,1
272755,2022-06-05,21.33,1
276606,2022-06-05,0.4,0
274541,2022-06-05,1.48,0
274130,2022-06-05,44.87,1
265588,2022-06-05,29.73,1
271114,2022-06-05,12.52,1
276620,2022-06-05,6.3,0
262112,2022-06-05,11.52,1
272991,2022-06-05,57.62,1
264400,2022-06-05,20,1
276646,2022-06-05,0.15,0
275701,2022-06-05,17.13,0
259262,2022-06-05,23.55,1
261446,2022-06-05,0.7,1
259283,2022-06-05,0.22,1
272755,2022-06-06,13.78,1
265967,2022-06-06,10.43,1
266758,2022-06-06,34.8,1
276510,2022-06-06,15.62,1
259283,2022-06-06,24.7,1
268011,2022-06-06,36.72,1
276355,2022-06-06,30.38,0
276721,2022-06-06,29.78,0
266788,2022-06-06,57.83,1
271856,2022-06-06,17.42,1
262112,2022-06-06,6.17,1
270393,2022-06-06,4.57,1
261446,2022-06-06,23.82,1
270075,2022-06-06,37.9,1
265093,2022-06-06,14.05,1
274948,2022-06-06,68.97,0
270188,2022-06-06,31,1
275148,2022-06-06,62.38,1
271851,2022-06-06,28.23,1
264400,2022-06-06,15.8,1
276553,2022-06-06,35.67,1
263661,2022-06-06,7.88,1
265588,2022-06-06,34.27,1
275050,2022-06-06,18.57,1
275163,2022-06-06,56.07,1
275163,2022-06-07,9.92,1
276510,2022-06-07,0.25,1
271851,2022-06-07,45.45,1
259860,2022-06-07,61.42,1
272755,2022-06-07,35.23,1
271800,2022-06-07,20.78,1
264146,2022-06-07,69.02,1
276355,2022-06-07,32.63,0
266758,2022-06-07,5.88,1
268011,2022-06-07,48.38,1
262112,2022-06-07,52.7,1
271519,2022-06-07,19.12,1
271856,2022-06-07,121.68,1
261735,2022-06-07,16.33,1
274475,2022-06-07,17.93,1
274572,2022-06-07,50.47,1
276904,2022-06-07,3.03,0
270075,2022-06-07,50.7,1
261550,2022-06-07,1.13,1
270393,2022-06-07,17.22,1
259952,2022-06-07,0.13,1
273486,2022-06-07,17.17,1
268978,2022-06-07,19.9,1
275148,2022-06-07,40.57,1
263661,2022-06-07,37.1,1
260815,2022-06-07,60.2,1
259300,2022-06-07,10.8,1
267010,2022-06-07,64.4,1
275050,2022-06-07,35.62,1
271114,2022-06-07,0.43,1
270725,2022-06-07,15,1
271114,2022-06-08,1.72,1
259300,2022-06-08,20.87,1
272755,2022-06-08,2.12,1
271800,2022-06-08,29.65,1
265588,2022-06-08,83.2,1
271519,2022-06-08,7.7,1
262112,2022-06-08,14.07,1
261735,2022-06-08,9.57,1
268011,2022-06-08,18.28,1
267010,2022-06-08,184.78,1
275864,2022-06-08,57.57,0
270393,2022-06-08,10.55,1
266788,2022-06-08,16.28,1
276721,2022-06-08,0.48,0
270075,2022-06-08,50.58,1
260754,2022-06-08,33.43,1
270188,2022-06-08,9.4,1
277086,2022-06-08,48.03,0
274475,2022-06-08,18.95,1
261674,2022-06-08,17.43,1
271856,2022-06-08,30.22,1
267090,2022-06-08,11.43,1
264146,2022-06-08,13.82,1
275038,2022-06-08,10.2,1
274948,2022-06-08,0.1,1
270725,2022-06-08,11.12,1
259283,2022-06-09,8.52,1
271800,2022-06-09,28.03,1
269549,2022-06-09,4.67,1
271851,2022-06-09,71.97,1
276575,2022-06-09,0.27,0
271519,2022-06-09,13.27,1
262112,2022-06-09,33.5,1
276721,2022-06-09,61.05,0
261735,2022-06-09,15.2,1
275038,2022-06-09,126.12,1
274572,2022-06-09,50.83,1
267010,2022-06-09,228.8,1
275944,2022-06-09,2.57,0
276938,2022-06-09,43.52,0
267936,2022-06-09,3.23,1
272865,2022-06-09,32.72,1
270075,2022-06-09,15.1,1
275132,2022-06-09,20.67,1
261550,2022-06-09,1.83,1
263661,2022-06-09,18.6,1
274948,2022-06-09,6.82,1
264146,2022-06-09,34.23,1
265588,2022-06-10,87.37,1
268011,2022-06-10,29.37,1
271519,2022-06-10,3.25,1
262112,2022-06-10,33.42,1
274572,2022-06-10,41.17,1
267010,2022-06-10,22.48,1
261735,2022-06-10,5.65,1
276938,2022-06-10,58.57,1
272596,2022-06-10,0.15,1
271800,2022-06-10,17.52,1
270075,2022-06-10,28.1,1
264146,2022-06-10,44.4,1
271851,2022-06-10,15.22,1
277287,2022-06-10,0.2,0
277326,2022-06-10,0.07,0
271856,2022-06-10,54.03,1
275567,2022-06-10,37.88,1
269064,2022-06-10,55.55,1
261212,2022-06-11,19.63,1
276510,2022-06-11,60.73,1
271800,2022-06-11,63.73,1
277356,2022-06-11,9.88,0
276575,2022-06-11,0.83,0
260815,2022-06-11,41.35,1
261735,2022-06-11,9.87,1
272755,2022-06-11,6.42,1
269064,2022-06-11,33.03,1
261581,2022-06-11,13.28,0
271114,2022-06-11,13.58,1
264476,2022-06-11,9.53,1
271519,2022-06-11,43.13,1
274572,2022-06-11,28.92,1
277391,2022-06-11,14.05,0
276938,2022-06-11,14.55,1
275864,2022-06-11,9.82,0
277441,2022-06-11,1.55,0
261550,2022-06-11,34.42,1
261466,2022-06-11,30.67,1
275163,2022-06-11,8.57,1
262414,2022-06-11,4.9,1
273486,2022-06-11,2,1
271519,2022-06-12,19.68,1
276510,2022-06-12,31.47,1
271035,2022-06-12,33.3,1
260815,2022-06-12,86.42,1
261337,2022-06-12,65.33,1
272596,2022-06-12,20.25,1
276938,2022-06-12,20.12,1
267721,2022-06-12,9.07,1
272907,2022-06-12,20.43,0
274572,2022-06-12,24.18,1
261735,2022-06-12,11.22,1
261466,2022-06-12,68.95,1
277135,2022-06-12,1.32,1
271800,2022-06-12,82.93,1
270393,2022-06-12,3.62,1
275129,2022-06-12,119.83,1
273486,2022-06-12,6.65,1
275567,2022-06-12,21.05,1
261550,2022-06-12,34.35,1
277529,2022-06-12,9.32,0
275586,2022-06-12,0.77,0
277066,2022-06-12,4.13,1
265588,2022-06-12,166.62,1
259300,2022-06-12,29.78,1
269054,2022-06-12,6.88,1
265588,2022-06-13,30.42,1
271800,2022-06-13,0.43,1
261212,2022-06-13,30.52,1
276938,2022-06-13,0.07,1
261735,2022-06-13,15.78,1
269064,2022-06-13,29.17,1
266788,2022-06-13,20.65,1
276510,2022-06-13,0.1,1
264476,2022-06-13,72.82,1
277557,2022-06-13,114.73,1
277601,2022-06-13,1.47,0
274572,2022-06-13,29.62,1
271519,2022-06-13,14.65,1
271851,2022-06-13,28.63,1
270725,2022-06-13,21.7,1
275567,2022-06-13,55.43,1
260754,2022-06-13,9.3,1
273841,2022-06-13,7.38,1
274948,2022-06-13,1.8,1
275129,2022-06-13,90.37,1
262112,2022-06-13,2.47,1
261466,2022-06-13,0.62,1
269054,2022-06-13,25.8,1
264146,2022-06-13,60.1,1
271856,2022-06-13,22.58,1
277529,2022-06-13,10.38,0
269549,2022-06-13,5.37,1
267643,2022-06-14,8.83,1
269549,2022-06-14,5.55,1
261581,2022-06-14,22.67,0
264146,2022-06-14,41.25,1
260815,2022-06-14,24.77,1
269064,2022-06-14,35.65,1
277715,2022-06-14,0.17,0
277718,2022-06-14,69.32,0
277723,2022-06-14,64.67,0
277725,2022-06-14,65.82,0
261735,2022-06-14,13.08,1
260754,2022-06-14,46.53,1
277557,2022-06-14,49.72,1
275033,2022-06-14,89.82,1
259283,2022-06-14,0.2,1
277746,2022-06-14,8.2,0
262112,2022-06-14,25.3,1
267721,2022-06-14,10.07,1
273841,2022-06-14,13.27,1
271851,2022-06-14,31.57,1
261466,2022-06-14,31.77,1
274948,2022-06-14,52.38,1
275129,2022-06-14,56.1,1
271035,2022-06-14,2.15,1
277776,2022-06-14,2.2,0
269054,2022-06-14,27.55,1
267936,2022-06-14,6.52,1
277656,2022-06-14,13.48,0
270075,2022-06-14,37.85,1
270725,2022-06-14,25.45,1
277823,2022-06-14,0.88,0
270988,2022-06-14,7.02,0
269054,2022-06-15,4.38,1
270075,2022-06-15,5.75,1
277715,2022-06-15,15.83,1
261004,2022-06-15,12.35,1
275129,2022-06-15,36.35,1
277846,2022-06-15,3.38,0
274904,2022-06-15,18.63,1
269064,2022-06-15,51.9,1
259283,2022-06-15,7.58,1
262112,2022-06-15,45.08,1
277866,2022-06-15,25.3,0
276938,2022-06-15,1.08,1
277875,2022-06-15,1.57,0
261735,2022-06-15,7.47,1
277557,2022-06-15,74.88,1
275586,2022-06-15,51.27,0
273841,2022-06-15,45.3,1
267721,2022-06-15,2.33,1
271851,2022-06-15,41.3,1
268011,2022-06-15,33.68,1
277656,2022-06-15,10.55,0
261550,2022-06-15,28.33,1
274948,2022-06-15,44.37,1
271856,2022-06-15,29.25,1
275033,2022-06-15,74.23,1
262641,2022-06-15,3.45,1
264916,2022-06-15,0.18,1
270725,2022-06-15,52.53,1
264146,2022-06-15,69.25,1
277946,2022-06-15,0.08,0
277955,2022-06-15,0.75,0
277960,2022-06-16,0.27,0
277962,2022-06-16,64.08,0
275129,2022-06-16,84.82,1
277866,2022-06-16,130.08,1
271800,2022-06-16,0.08,1
261004,2022-06-16,9.63,1
264146,2022-06-16,0.25,1
260815,2022-06-16,21.78,1
269064,2022-06-16,11.08,1
271114,2022-06-16,3.97,1
266529,2022-06-16,8.37,1
260754,2022-06-16,1.85,1
277896,2022-06-16,7.28,0
277987,2022-06-16,0.15,0
277557,2022-06-16,49.65,1
277391,2022-06-16,55.1,0
275033,2022-06-16,135.08,1
275586,2022-06-16,17.33,0
258971,2022-06-16,0.3,0
271851,2022-06-16,34.2,1
273841,2022-06-16,49.1,1
264400,2022-06-16,23.28,1
274948,2022-06-16,32.7,1
264916,2022-06-16,0.18,1
271856,2022-06-16,23.37,1
277656,2022-06-16,11.77,0
269054,2022-06-16,17.5,1
270075,2022-06-16,12.15,1
276455,2022-06-16,17.93,1
269549,2022-06-16,2.68,1
273486,2022-06-17,23.05,1
277866,2022-06-17,143.13,1
268558,2022-06-17,0.05,1
261668,2022-06-17,12.72,1
261581,2022-06-17,0.5,0
272717,2022-06-17,191.27,1
273841,2022-06-17,33,1
269204,2022-06-17,57.4,1
268011,2022-06-17,35.6,1
278167,2022-06-17,0.15,0
274948,2022-06-17,30.12,1
276455,2022-06-17,14.17,1
269054,2022-06-17,9.3,1
264400,2022-06-17,19.7,1
271800,2022-06-17,4.08,1
277557,2022-06-17,62.85,1
277747,2022-06-17,1.23,0
270075,2022-06-17,13.87,1
271856,2022-06-17,8.12,1
277866,2022-06-18,40.52,1
270725,2022-06-18,1.08,1
277557,2022-06-18,66.47,1
271114,2022-06-18,21.63,1
267721,2022-06-18,25.18,1
259262,2022-06-18,0.05,1
276938,2022-06-18,0.1,1
270042,2022-06-18,2.07,1
262112,2022-06-18,30.07,1
276455,2022-06-18,187.27,1
269204,2022-06-18,22.78,1
261550,2022-06-18,35.1,1
260815,2022-06-18,13.23,1
278338,2022-06-18,36.35,0
271800,2022-06-18,11.82,1
278275,2022-06-18,8,0
277866,2022-06-19,108.97,1
277557,2022-06-19,104.67,1
278275,2022-06-19,10.88,0
271800,2022-06-19,6.13,1
271035,2022-06-19,0.05,1
274130,2022-06-19,3.12,1
278385,2022-06-19,60.32,0
274572,2022-06-19,16.57,1
267721,2022-06-19,10.52,1
264400,2022-06-19,24.17,1
269204,2022-06-19,61.95,1
276135,2022-06-19,21.67,1
276455,2022-06-19,52.82,1
275449,2022-06-19,71.93,1
278460,2022-06-19,0.4,0
276938,2022-06-19,53.35,1
269054,2022-06-19,19.92,1
271519,2022-06-19,4.43,1
275129,2022-06-19,27.25,1
261668,2022-06-19,11.47,1
276938,2022-06-20,0.73,1
277866,2022-06-20,68.62,1
269549,2022-06-20,9.72,1
269054,2022-06-20,26.05,1
271800,2022-06-20,15.42,1
276135,2022-06-20,93.77,1
275229,2022-06-20,0.67,0
274475,2022-06-20,36.17,1
272596,2022-06-20,5.13,1
278275,2022-06-20,22.33,0
269204,2022-06-20,56.82,1
272717,2022-06-20,112.8,1
267721,2022-06-20,5.22,1
261668,2022-06-20,51.18,1
275449,2022-06-20,38.1,1
270988,2022-06-20,30.97,1
278642,2022-06-20,13.88,1
276455,2022-06-20,3.73,1
271856,2022-06-20,19.83,1
274948,2022-06-20,3.28,1
278213,2022-06-20,17.72,0
271114,2022-06-20,4.95,1
264400,2022-06-20,4.07,1
278706,2022-06-20,2.17,0
261212,2022-06-20,5.32,1
277866,2022-06-21,131.78,1
270988,2022-06-21,3.93,1
261212,2022-06-21,39.47,1
275449,2022-06-21,4.62,1
263321,2022-06-21,5.5,1
278523,2022-06-21,4.57,0
278727,2022-06-21,20.42,0
271114,2022-06-21,3.4,1
271519,2022-06-21,11.75,1
260815,2022-06-21,11.42,1
277782,2022-06-21,9.25,0
275033,2022-06-21,73.2,1
274438,2022-06-21,3.08,1
267936,2022-06-21,118,1
269204,2022-06-21,72.57,1
271800,2022-06-21,9.67,1
276455,2022-06-21,0.13,1
259262,2022-06-21,4.5,1
272717,2022-06-21,106.43,1
274948,2022-06-21,53.18,1
268510,2022-06-21,0.07,1
277066,2022-06-21,23.2,1
268516,2022-06-21,30.18,1
261550,2022-06-21,27.77,1
271856,2022-06-21,51.78,1
264400,2022-06-21,10.27,1
267643,2022-06-21,16.17,1
278824,2022-06-21,0.63,0
275050,2022-06-21,24.02,1
278642,2022-06-21,23.62,1
275129,2022-06-21,9.57,1
269054,2022-06-21,31.13,1
270988,2022-06-22,15.72,1
261212,2022-06-22,40.28,1
267643,2022-06-22,1.8,1
278080,2022-06-22,4.95,1
277821,2022-06-22,36.68,1
271800,2022-06-22,21.93,1
278846,2022-06-22,0.15,0
275442,2022-06-22,46.08,1
263321,2022-06-22,5.62,1
278850,2022-06-22,0.45,0
278727,2022-06-22,48.28,0
267026,2022-06-22,21.08,1
275449,2022-06-22,8.15,1
269204,2022-06-22,10.52,1
278867,2022-06-22,69.5,0
274572,2022-06-22,20.35,1
278880,2022-06-22,0.12,0
278762,2022-06-22,26.28,0
278220,2022-06-22,15.27,0
263759,2022-06-22,16.62,1
276135,2022-06-22,61.13,1
275129,2022-06-22,70.12,1
262819,2022-06-22,21.05,1
274382,2022-06-22,12.48,1
272717,2022-06-22,62.67,1
261668,2022-06-22,3.62,1
271856,2022-06-22,41.22,1
274948,2022-06-22,40.4,1
275033,2022-06-22,23.75,1
278642,2022-06-22,26.83,1
277066,2022-06-22,30.25,1
278830,2022-06-22,17.37,0
259262,2022-06-22,16.07,1
271800,2022-06-23,27.1,1
278642,2022-06-23,24.42,1
278080,2022-06-23,12.93,1
267026,2022-06-23,0.08,1
264146,2022-06-23,0.07,1
271519,2022-06-23,17.55,1
260815,2022-06-23,2.4,1
261668,2022-06-23,80.55,1
267936,2022-06-23,103.32,1
269204,2022-06-23,35.78,1
272717,2022-06-23,38.95,1
276455,2022-06-23,28.27,1
275035,2022-06-23,1.38,0
276938,2022-06-23,2.48,1
275757,2022-06-23,27,1
279012,2022-06-23,0.1,0
262819,2022-06-23,56.53,1
275129,2022-06-23,56.17,1
275442,2022-06-23,63.12,1
269054,2022-06-23,29.28,1
273329,2022-06-23,10.18,1
271856,2022-06-23,26.62,1
278338,2022-06-23,12.38,0
277821,2022-06-23,0.23,1
275129,2022-06-24,52.12,1
261212,2022-06-24,25.67,1
263321,2022-06-24,14.33,1
278592,2022-06-24,0.73,0
261668,2022-06-24,14.28,1
273329,2022-06-24,33.17,1
277866,2022-06-24,13.92,1
274475,2022-06-24,66.97,1
274572,2022-06-24,33.1,1
274050,2022-06-24,47.9,1
277066,2022-06-24,35.48,1
269204,2022-06-24,44.63,1
274209,2022-06-24,25.28,1
275442,2022-06-24,24.83,1
277821,2022-06-24,6.97,1
275449,2022-06-24,40,1
272717,2022-06-24,0.87,1
269054,2022-06-24,30.95,1
271856,2022-06-24,81.33,1
275033,2022-06-24,51.38,1
278642,2022-06-24,21.92,1
278830,2022-06-24,12.9,0
271519,2022-06-24,0.53,1
270075,2022-06-24,11.5,1
269522,2022-06-24,11.02,0
260815,2022-06-24,3.83,1
269522,2022-06-25,6.33,0
260815,2022-06-25,6.32,1
270075,2022-06-25,37.33,1
273329,2022-06-25,67.23,1
266332,2022-06-25,34.2,1
267936,2022-06-25,82.27,1
271519,2022-06-25,94.47,1
274572,2022-06-25,15.92,1
269204,2022-06-25,25.38,1
261550,2022-06-25,26.7,1
268389,2022-06-25,16.12,1
276938,2022-06-25,5.28,1
259262,2022-06-25,20.23,1
277821,2022-06-25,9.67,1
276455,2022-06-25,6.63,1
269054,2022-06-25,20,1
275567,2022-06-25,46.32,1
263321,2022-06-25,1.72,1
275442,2022-06-26,1.82,1
263321,2022-06-26,1.18,1
270075,2022-06-26,39.48,1
278940,2022-06-26,109.05,1
276490,2022-06-26,2.13,1
266332,2022-06-26,142.48,1
276135,2022-06-26,127.78,1
274209,2022-06-26,88.88,1
275594,2022-06-26,9.6,0
269070,2022-06-26,13.98,1
275033,2022-06-26,40.45,1
261668,2022-06-26,4.88,1
277821,2022-06-26,97.55,1
261004,2022-06-26,22.9,1
271519,2022-06-26,21.03,1
273992,2022-06-26,8.27,1
269054,2022-06-26,16.87,1
268962,2022-06-26,67.45,1
272965,2022-06-26,91.88,1
278283,2022-06-26,35.08,1
260815,2022-06-26,0.1,1
259262,2022-06-26,13.03,1
273329,2022-06-26,27.08,1
274070,2022-06-26,40.5,1
269549,2022-06-26,4.7,1
273329,2022-06-27,175.65,1
277821,2022-06-27,189.73,1
269549,2022-06-27,12.9,1
274382,2022-06-27,109.75,1
274070,2022-06-27,109.27,1
278940,2022-06-27,82.27,1
