student_id,date_registered,student_onboarded
294685,2022-10-14,0
294686,2022-10-14,0
294690,2022-10-14,0
294692,2022-10-14,0
294693,2022-10-14,0
294695,2022-10-14,0
294699,2022-10-14,0
294700,2022-10-14,0
294703,2022-10-14,0
294704,2022-10-14,0
294705,2022-10-14,0
294706,2022-10-14,0
294708,2022-10-14,0
294712,2022-10-14,0
294727,2022-10-14,0
294730,2022-10-14,0
294731,2022-10-14,0
294732,2022-10-14,0
294736,2022-10-14,0
294739,2022-10-14,0
294741,2022-10-14,0
294743,2022-10-14,0
294745,2022-10-14,0
294746,2022-10-14,0
294748,2022-10-14,0
294749,2022-10-14,0
294754,2022-10-14,0
294756,2022-10-14,0
294757,2022-10-14,0
294758,2022-10-14,0
294759,2022-10-14,0
294763,2022-10-14,0
294765,2022-10-15,0
294766,2022-10-15,0
294768,2022-10-15,0
294772,2022-10-15,0
294775,2022-10-15,0
294777,2022-10-15,0
294778,2022-10-15,0
294779,2022-10-15,0
294780,2022-10-15,0
294785,2022-10-15,0
294789,2022-10-15,0
294790,2022-10-15,0
294793,2022-10-15,0
294795,2022-10-15,0
294796,2022-10-15,0
294798,2022-10-15,0
294799,2022-10-15,0
294801,2022-10-15,0
294805,2022-10-15,0
294806,2022-10-15,0
294809,2022-10-15,0
294813,2022-10-15,0
294815,2022-10-15,0
294817,2022-10-15,0
294818,2022-10-15,0
294823,2022-10-15,0
294828,2022-10-15,0
294835,2022-10-15,0
294837,2022-10-15,0
294838,2022-10-15,0
294839,2022-10-15,0
294840,2022-10-15,0
294841,2022-10-15,0
294843,2022-10-15,0
294844,2022-10-15,0
294846,2022-10-15,0
294852,2022-10-15,0
294857,2022-10-15,0
294858,2022-10-15,0
294863,2022-10-15,0
294867,2022-10-15,0
294868,2022-10-15,0
294869,2022-10-15,0
294870,2022-10-15,0
294873,2022-10-16,0
294876,2022-10-16,0
294877,2022-10-16,0
294878,2022-10-16,0
294879,2022-10-16,0
294888,2022-10-16,0
294889,2022-10-16,0
294890,2022-10-16,0
294891,2022-10-16,0
294892,2022-10-16,0
294897,2022-10-16,0
294900,2022-10-16,0
294903,2022-10-16,0
294908,2022-10-16,0
294910,2022-10-16,0
294911,2022-10-16,0
294913,2022-10-16,0
294917,2022-10-16,0
294923,2022-10-16,0
294928,2022-10-16,0
294941,2022-10-16,0
294942,2022-10-16,0
294943,2022-10-16,0
294945,2022-10-16,0
294946,2022-10-16,0
294947,2022-10-16,0
294951,2022-10-16,0
294953,2022-10-16,0
294954,2022-10-16,0
294955,2022-10-16,0
294964,2022-10-16,0
294966,2022-10-16,0
294969,2022-10-16,0
294970,2022-10-16,0
294972,2022-10-16,0
294976,2022-10-16,0
294977,2022-10-16,0
294978,2022-10-16,0
294985,2022-10-17,0
294987,2022-10-17,0
294989,2022-10-17,0
294993,2022-10-17,0
294996,2022-10-17,0
294997,2022-10-17,0
294998,2022-10-17,0
294999,2022-10-17,0
295000,2022-10-17,0
295003,2022-10-17,0
295004,2022-10-17,0
295005,2022-10-17,0
295013,2022-10-17,0
295022,2022-10-17,0
295025,2022-10-17,0
295027,2022-10-17,0
295029,2022-10-17,0
295034,2022-10-17,0
295038,2022-10-17,0
295039,2022-10-17,0
295040,2022-10-17,0
295041,2022-10-17,0
295042,2022-10-17,0
295045,2022-10-17,0
295046,2022-10-17,0
295048,2022-10-17,0
295049,2022-10-17,0
295051,2022-10-17,0
295053,2022-10-17,0
295054,2022-10-17,0
295056,2022-10-17,0
295057,2022-10-17,0
295058,2022-10-17,0
295059,2022-10-17,0
295063,2022-10-17,0
295066,2022-10-17,0
295067,2022-10-17,0
295068,2022-10-17,0
295072,2022-10-17,0
295074,2022-10-17,0
295076,2022-10-17,0
295083,2022-10-17,0
295086,2022-10-17,0
295089,2022-10-17,0
295092,2022-10-17,0
295096,2022-10-17,0
295099,2022-10-17,0
295103,2022-10-17,0
295105,2022-10-17,0
295107,2022-10-17,0
295108,2022-10-18,0
295110,2022-10-18,0
295115,2022-10-18,0
295118,2022-10-18,0
295119,2022-10-18,0
295121,2022-10-18,0
295129,2022-10-18,0
295135,2022-10-18,0
295140,2022-10-18,0
295141,2022-10-18,0
295144,2022-10-18,0
295149,2022-10-18,0
295150,2022-10-18,0
295152,2022-10-18,0
295155,2022-10-18,0
295159,2022-10-18,0
295160,2022-10-18,0
295161,2022-10-18,0
295162,2022-10-18,0
295166,2022-10-18,0
295171,2022-10-18,0
295175,2022-10-18,0
295179,2022-10-18,0
295190,2022-10-18,0
295191,2022-10-18,0
295193,2022-10-18,0
295194,2022-10-18,0
295202,2022-10-18,0
295207,2022-10-18,0
295208,2022-10-18,0
295210,2022-10-18,0
295220,2022-10-18,0
295223,2022-10-18,0
295225,2022-10-18,0
295229,2022-10-18,0
295230,2022-10-18,0
295245,2022-10-18,0
295246,2022-10-18,0
295247,2022-10-18,0
295248,2022-10-18,0
295252,2022-10-18,0
295254,2022-10-18,0
295255,2022-10-19,0
295270,2022-10-19,0
295274,2022-10-19,0
295277,2022-10-19,0
295280,2022-10-19,0
295285,2022-10-19,0
295286,2022-10-19,0
295290,2022-10-19,0
295292,2022-10-19,0
295294,2022-10-19,0
295295,2022-10-19,0
295297,2022-10-19,0
295298,2022-10-19,0
295299,2022-10-19,0
295302,2022-10-19,0
295305,2022-10-19,0
295309,2022-10-19,0
295314,2022-10-19,0
295316,2022-10-19,0
295317,2022-10-19,0
295319,2022-10-19,0
295326,2022-10-19,0
295328,2022-10-19,0
295330,2022-10-19,0
295334,2022-10-19,0
295338,2022-10-19,0
295339,2022-10-19,0
295340,2022-10-19,0
295344,2022-10-19,0
295347,2022-10-19,0
295348,2022-10-19,0
295350,2022-10-19,0
295351,2022-10-19,0
295356,2022-10-19,0
295360,2022-10-19,0
295364,2022-10-19,0
295367,2022-10-19,0
295368,2022-10-19,0
295369,2022-10-19,0
295370,2022-10-19,0
295376,2022-10-19,0
295377,2022-10-19,0
295385,2022-10-20,0
295388,2022-10-20,0
295391,2022-10-20,0
295392,2022-10-20,0
295394,2022-10-20,0
295395,2022-10-20,0
295400,2022-10-20,0
295401,2022-10-20,0
295412,2022-10-20,0
295413,2022-10-20,0
295414,2022-10-20,0
295415,2022-10-20,0
295416,2022-10-20,0
295422,2022-10-20,0
295426,2022-10-20,0
295429,2022-10-20,0
295430,2022-10-20,0
295431,2022-10-20,0
295432,2022-10-20,0
295433,2022-10-20,0
295436,2022-10-20,0
295439,2022-10-20,0
295440,2022-10-20,0
295441,2022-10-20,0
295447,2022-10-20,0
295449,2022-10-20,0
295450,2022-10-20,0
295451,2022-10-20,0
295454,2022-10-20,0
295455,2022-10-20,0
295456,2022-10-20,0
295460,2022-10-20,0
295462,2022-10-20,0
295464,2022-10-20,0
295465,2022-10-20,0
295467,2022-10-20,0
295469,2022-10-20,0
295471,2022-10-20,0
295475,2022-10-20,0
295476,2022-10-20,0
295477,2022-10-20,0
295478,2022-10-20,0
295480,2022-10-20,0
295481,2022-10-20,0
295483,2022-10-20,0
295485,2022-10-20,0
295486,2022-10-20,0
295489,2022-10-20,0
295490,2022-10-20,0
295491,2022-10-20,0
295492,2022-10-20,0
295493,2022-10-20,0
295495,2022-10-20,0
295498,2022-10-20,0
295499,2022-10-20,0
295500,2022-10-20,0
295504,2022-10-20,0
295505,2022-10-20,0
295506,2022-10-20,0
295508,2022-10-20,0
295514,2022-10-20,0
295515,2022-10-20,0
295517,2022-10-21,0
295518,2022-10-21,0
295520,2022-10-21,0
295529,2022-10-21,0
295530,2022-10-21,0
295533,2022-10-21,0
295537,2022-10-21,0
295540,2022-10-21,0
295542,2022-10-21,0
295543,2022-10-21,0
295549,2022-10-21,0
295550,2022-10-21,0
295560,2022-10-21,0
295561,2022-10-21,0
295563,2022-10-21,0
295564,2022-10-21,0
295566,2022-10-21,0
295568,2022-10-21,0
295572,2022-10-21,0
295574,2022-10-21,0
295575,2022-10-21,0
295579,2022-10-21,0
295584,2022-10-21,0
295585,2022-10-21,0
295591,2022-10-21,0
295593,2022-10-21,0
295594,2022-10-21,0
295595,2022-10-21,0
295599,2022-10-21,0
295607,2022-10-21,0
295610,2022-10-21,0
295615,2022-10-21,0
295616,2022-10-21,0
295618,2022-10-21,0
295620,2022-10-21,0
295624,2022-10-21,0
295627,2022-10-21,0
295629,2022-10-21,0
295630,2022-10-21,0
295631,2022-10-21,0
295634,2022-10-21,0
295635,2022-10-21,0
295637,2022-10-21,0
295639,2022-10-21,0
295642,2022-10-21,0
295649,2022-10-22,0
295659,2022-10-22,0
295663,2022-10-22,0
295664,2022-10-22,0
295666,2022-10-22,0
295667,2022-10-22,0
295672,2022-10-22,0
295673,2022-10-22,0
295674,2022-10-22,0
295678,2022-10-22,0
295679,2022-10-22,0
295680,2022-10-22,0
295683,2022-10-22,0
295691,2022-10-22,0
295694,2022-10-22,0
295696,2022-10-22,0
295699,2022-10-22,0
295700,2022-10-22,0
295703,2022-10-22,0
295706,2022-10-22,0
295711,2022-10-22,0
295712,2022-10-22,0
295714,2022-10-22,0
295715,2022-10-22,0
295717,2022-10-22,0
295723,2022-10-22,0
295724,2022-10-22,0
295725,2022-10-22,0
295727,2022-10-22,0
295728,2022-10-22,0
295732,2022-10-22,0
295733,2022-10-22,0
295734,2022-10-22,0
295738,2022-10-22,0
295740,2022-10-22,0
295747,2022-10-22,0
295748,2022-10-22,0
295751,2022-10-22,0
295755,2022-10-22,0
295761,2022-10-23,0
295762,2022-10-23,0
295763,2022-10-23,0
295773,2022-10-23,0
295782,2022-10-23,0
295786,2022-10-23,0
295801,2022-10-23,0
295802,2022-10-23,0
295808,2022-10-23,0
295813,2022-10-23,0
295814,2022-10-23,0
295818,2022-10-23,0
295819,2022-10-23,0
295820,2022-10-23,0
295828,2022-10-23,0
295835,2022-10-23,0
295839,2022-10-23,0
295840,2022-10-23,0
295843,2022-10-23,0
295845,2022-10-23,0
295848,2022-10-23,0
295851,2022-10-23,0
295852,2022-10-23,0
295855,2022-10-23,0
295860,2022-10-23,0
295861,2022-10-23,0
295864,2022-10-23,0
295868,2022-10-23,0
295869,2022-10-23,0
295871,2022-10-23,0
295872,2022-10-23,0
295878,2022-10-23,0
295884,2022-10-24,0
295888,2022-10-24,0
295889,2022-10-24,0
295891,2022-10-24,0
295893,2022-10-24,0
295895,2022-10-24,0
295896,2022-10-24,0
295902,2022-10-24,0
295903,2022-10-24,0
295907,2022-10-24,0
295909,2022-10-24,0
295910,2022-10-24,0
295912,2022-10-24,0
295913,2022-10-24,0
295917,2022-10-24,0
295918,2022-10-24,0
295919,2022-10-24,0
295924,2022-10-24,0
295925,2022-10-24,0
295926,2022-10-24,0
295927,2022-10-24,0
295937,2022-10-24,0
295938,2022-10-24,0
295942,2022-10-24,0
295943,2022-10-24,0
295944,2022-10-24,0
295945,2022-10-24,0
295946,2022-10-24,0
295950,2022-10-24,0
295952,2022-10-24,0
295956,2022-10-24,0
295958,2022-10-24,0
295959,2022-10-24,0
295962,2022-10-24,0
295969,2022-10-24,0
295970,2022-10-24,0
295974,2022-10-24,0
295977,2022-10-24,0
295978,2022-10-24,0
295981,2022-10-24,0
295982,2022-10-24,0
295984,2022-10-24,0
295987,2022-10-24,0
295992,2022-10-24,0
296003,2022-10-24,0
296004,2022-10-24,0
296006,2022-10-24,0
296013,2022-10-24,0
296014,2022-10-24,0
296017,2022-10-24,0
296018,2022-10-24,0
296022,2022-10-24,0
296023,2022-10-24,0
296024,2022-10-25,0
296025,2022-10-25,0
296028,2022-10-25,0
296031,2022-10-25,0
296034,2022-10-25,0
296035,2022-10-25,0
296039,2022-10-25,0
296040,2022-10-25,0
296043,2022-10-25,0
296044,2022-10-25,0
296052,2022-10-25,0
296055,2022-10-25,0
296059,2022-10-25,0
296060,2022-10-25,0
296062,2022-10-25,0
296066,2022-10-25,0
296068,2022-10-25,0
296069,2022-10-25,0
296070,2022-10-25,0
296074,2022-10-25,0
296075,2022-10-25,0
296079,2022-10-25,0
296080,2022-10-25,0
296081,2022-10-25,0
296082,2022-10-25,0
296087,2022-10-25,0
296089,2022-10-25,0
296092,2022-10-25,0
296093,2022-10-25,0
296095,2022-10-25,0
296097,2022-10-25,0
296110,2022-10-25,0
296112,2022-10-25,0
296118,2022-10-25,0
296120,2022-10-25,0
296122,2022-10-25,0
296130,2022-10-25,0
296137,2022-10-25,0
296139,2022-10-25,0
296142,2022-10-25,0
296144,2022-10-25,0
296146,2022-10-25,0
296153,2022-10-25,0
296156,2022-10-25,0
296158,2022-10-25,0
296164,2022-10-25,0
296170,2022-10-25,0
296171,2022-10-25,0
296177,2022-10-25,0
296181,2022-10-26,0
296184,2022-10-26,0
296185,2022-10-26,0
296186,2022-10-26,0
296193,2022-10-26,0
296196,2022-10-26,0
296198,2022-10-26,0
296199,2022-10-26,0
296200,2022-10-26,0
296208,2022-10-26,0
296210,2022-10-26,0
296212,2022-10-26,0
296213,2022-10-26,0
296214,2022-10-26,0
296216,2022-10-26,0
296217,2022-10-26,0
296218,2022-10-26,0
296219,2022-10-26,0
296221,2022-10-26,0
296223,2022-10-26,0
296224,2022-10-26,0
296229,2022-10-26,0
296233,2022-10-26,0
296234,2022-10-26,0
296244,2022-10-26,0
296250,2022-10-26,0
296253,2022-10-26,0
296255,2022-10-26,0
296256,2022-10-26,0
296260,2022-10-26,0
296263,2022-10-26,0
296264,2022-10-26,0
296265,2022-10-26,0
296267,2022-10-26,0
296269,2022-10-26,0
296272,2022-10-26,0
296274,2022-10-26,0
296287,2022-10-26,0
296288,2022-10-26,0
296293,2022-10-26,0
296296,2022-10-26,0
296300,2022-10-26,0
296302,2022-10-26,0
296305,2022-10-26,0
296306,2022-10-26,0
296311,2022-10-26,0
296312,2022-10-26,0
296313,2022-10-26,0
296314,2022-10-26,0
296315,2022-10-26,0
296318,2022-10-26,0
296319,2022-10-26,0
296322,2022-10-26,0
296323,2022-10-26,0
296325,2022-10-26,0
296331,2022-10-26,0
296336,2022-10-26,0
296339,2022-10-26,0
296341,2022-10-26,0
296343,2022-10-26,0
296351,2022-10-26,0
296353,2022-10-26,0
296357,2022-10-26,0
296359,2022-10-26,0
296361,2022-10-26,0
296362,2022-10-26,0
296369,2022-10-26,0
296373,2022-10-26,0
296377,2022-10-26,0
296382,2022-10-27,0
296384,2022-10-27,0
296385,2022-10-27,0
296387,2022-10-27,0
296391,2022-10-27,0
296395,2022-10-27,0
296397,2022-10-27,0
296400,2022-10-27,0
296401,2022-10-27,0
296403,2022-10-27,0
296405,2022-10-27,0
296407,2022-10-27,0
296408,2022-10-27,0
296410,2022-10-27,0
296411,2022-10-27,0
296418,2022-10-27,0
296419,2022-10-27,0
296420,2022-10-27,0
296422,2022-10-27,0
296430,2022-10-27,0
296436,2022-10-27,0
296439,2022-10-27,0
296441,2022-10-27,0
296442,2022-10-27,0
296445,2022-10-27,0
296446,2022-10-27,0
296449,2022-10-27,0
296450,2022-10-27,0
296452,2022-10-27,0
296456,2022-10-27,0
296457,2022-10-27,0
296462,2022-10-27,0
296464,2022-10-27,0
296465,2022-10-27,0
296466,2022-10-27,0
296469,2022-10-27,0
296470,2022-10-27,0
296476,2022-10-27,0
296481,2022-10-27,0
296482,2022-10-27,0
296483,2022-10-27,0
296484,2022-10-27,0
296485,2022-10-27,0
296490,2022-10-27,0
296494,2022-10-27,0
296495,2022-10-27,0
296496,2022-10-27,0
296497,2022-10-27,0
296499,2022-10-27,0
296503,2022-10-27,0
296506,2022-10-27,0
296510,2022-10-27,0
296512,2022-10-27,0
296513,2022-10-27,0
296514,2022-10-27,0
296516,2022-10-27,0
296517,2022-10-27,0
296519,2022-10-27,0
296522,2022-10-27,0
296523,2022-10-27,0
296524,2022-10-27,0
296525,2022-10-27,0
296528,2022-10-27,0
296531,2022-10-27,0
296536,2022-10-27,0
296540,2022-10-27,0
296542,2022-10-27,0
296544,2022-10-27,0
296545,2022-10-27,0
296548,2022-10-27,0
296549,2022-10-27,0
296552,2022-10-27,0
296553,2022-10-27,0
296554,2022-10-27,0
296557,2022-10-27,0
296558,2022-10-27,0
296562,2022-10-27,0
296563,2022-10-28,0
296566,2022-10-28,0
296568,2022-10-28,0
296569,2022-10-28,0
296570,2022-10-28,0
296577,2022-10-28,0
296580,2022-10-28,0
296581,2022-10-28,0
296583,2022-10-28,0
296584,2022-10-28,0
296585,2022-10-28,0
296587,2022-10-28,0
296588,2022-10-28,0
296590,2022-10-28,0
296591,2022-10-28,0
296595,2022-10-28,0
296599,2022-10-28,0
296602,2022-10-28,0
296603,2022-10-28,0
296607,2022-10-28,0
296608,2022-10-28,0
296615,2022-10-28,0
296616,2022-10-28,0
296618,2022-10-28,0
296619,2022-10-28,0
296623,2022-10-28,0
296625,2022-10-28,0
296626,2022-10-28,0
296628,2022-10-28,0
296629,2022-10-28,0
296633,2022-10-28,0
296636,2022-10-28,0
296637,2022-10-28,0
296638,2022-10-28,0
296648,2022-10-28,0
296650,2022-10-28,0
296651,2022-10-28,0
296652,2022-10-28,0
296654,2022-10-28,0
296656,2022-10-28,0
296658,2022-10-28,0
296661,2022-10-28,0
296662,2022-10-28,0
296663,2022-10-28,0
296666,2022-10-28,0
296668,2022-10-28,0
296670,2022-10-28,0
296671,2022-10-28,0
296673,2022-10-28,0
296681,2022-10-28,0
296682,2022-10-28,0
296687,2022-10-29,0
296688,2022-10-29,0
296694,2022-10-29,0
296695,2022-10-29,0
296696,2022-10-29,0
296699,2022-10-29,0
296702,2022-10-29,0
296704,2022-10-29,0
296705,2022-10-29,0
296707,2022-10-29,0
296708,2022-10-29,0
296713,2022-10-29,0
296715,2022-10-29,0
296716,2022-10-29,0
296717,2022-10-29,0
296718,2022-10-29,0
296722,2022-10-29,0
296726,2022-10-29,0
296728,2022-10-29,0
296735,2022-10-29,0
296736,2022-10-29,0
296738,2022-10-29,0
296741,2022-10-29,0
296742,2022-10-29,0
296745,2022-10-29,0
296750,2022-10-29,0
296751,2022-10-29,0
296756,2022-10-29,0
296758,2022-10-29,0
296759,2022-10-29,0
296760,2022-10-29,0
296766,2022-10-29,0
296767,2022-10-29,0
296773,2022-10-29,0
296777,2022-10-29,0
296778,2022-10-29,0
296779,2022-10-29,0
296782,2022-10-29,0
296783,2022-10-29,0
296787,2022-10-29,0
296795,2022-10-30,0
296797,2022-10-30,0
296801,2022-10-30,0
296802,2022-10-30,0
296804,2022-10-30,0
296806,2022-10-30,0
296808,2022-10-30,0
296809,2022-10-30,0
296811,2022-10-30,0
296814,2022-10-30,0
296815,2022-10-30,0
296818,2022-10-30,0
296819,2022-10-30,0
296820,2022-10-30,0
296822,2022-10-30,0
296823,2022-10-30,0
296824,2022-10-30,0
296826,2022-10-30,0
296827,2022-10-30,0
296832,2022-10-30,0
296834,2022-10-30,0
296835,2022-10-30,0
296837,2022-10-30,0
296844,2022-10-30,0
296845,2022-10-30,0
296846,2022-10-30,0
296852,2022-10-30,0
296853,2022-10-30,0
296856,2022-10-30,0
296858,2022-10-30,0
296860,2022-10-30,0
296861,2022-10-30,0
296866,2022-10-30,0
296867,2022-10-30,0
296870,2022-10-30,0
296873,2022-10-30,0
296875,2022-10-30,0
296876,2022-10-30,0
296877,2022-10-30,0
296880,2022-10-30,0
296882,2022-10-30,0
296887,2022-10-30,0
296891,2022-10-30,0
296893,2022-10-30,0
296894,2022-10-30,0
296898,2022-10-30,0
296902,2022-10-30,0
296903,2022-10-30,0
296906,2022-10-30,0
296907,2022-10-30,0
296908,2022-10-30,0
296912,2022-10-30,0
296913,2022-10-30,0
296917,2022-10-30,0
296919,2022-10-30,0
296920,2022-10-30,0
296921,2022-10-30,0
296923,2022-10-30,0
296924,2022-10-30,0
296925,2022-10-30,0
296927,2022-10-30,0
296929,2022-10-30,0
296930,2022-10-30,0
296932,2022-10-30,0
296934,2022-10-31,0
296935,2022-10-31,0
296936,2022-10-31,0
296938,2022-10-31,0
296941,2022-10-31,0
296946,2022-10-31,0
296947,2022-10-31,0
296949,2022-10-31,0
296950,2022-10-31,0
296951,2022-10-31,0
296953,2022-10-31,0
296955,2022-10-31,0
296957,2022-10-31,0
296960,2022-10-31,0
296961,2022-10-31,0
296962,2022-10-31,0
296968,2022-10-31,0
296969,2022-10-31,0
296970,2022-10-31,0
296972,2022-10-31,0
296973,2022-10-31,0
296976,2022-10-31,0
296980,2022-10-31,0
296984,2022-10-31,0
296985,2022-10-31,0
296989,2022-10-31,0
296994,2022-10-31,0
296995,2022-10-31,0
297000,2022-10-31,0
297001,2022-10-31,0
297008,2022-10-31,0
297009,2022-10-31,0
297013,2022-10-31,0
297014,2022-10-31,0
297021,2022-10-31,0
297023,2022-10-31,0
297025,2022-10-31,0
297031,2022-10-31,0
297034,2022-10-31,0
297036,2022-10-31,0
297037,2022-10-31,0
297038,2022-10-31,0
297040,2022-10-31,0
297044,2022-10-31,0
297046,2022-10-31,0
297049,2022-10-31,0
297054,2022-10-31,0
258798,2022-01-01,1
258800,2022-01-01,1
258803,2022-01-01,1
258804,2022-01-01,1
258807,2022-01-01,1
258809,2022-01-01,1
258810,2022-01-01,1
258811,2022-01-01,1
258812,2022-01-01,1
258813,2022-01-01,1
258814,2022-01-01,1
258815,2022-01-01,1
258816,2022-01-01,1
258817,2022-01-01,1
258818,2022-01-01,1
258819,2022-01-01,1
258822,2022-01-01,1
258824,2022-01-01,1
258826,2022-01-01,1
258827,2022-01-01,1
258828,2022-01-01,1
258829,2022-01-01,1
258830,2022-01-01,1
258831,2022-01-01,1
258832,2022-01-01,1
258833,2022-01-01,1
258834,2022-01-01,1
258837,2022-01-01,1
258840,2022-01-01,1
258841,2022-01-01,1
258845,2022-01-01,1
258846,2022-01-01,1
258848,2022-01-01,1
258849,2022-01-01,1
258851,2022-01-01,1
258852,2022-01-01,1
258855,2022-01-01,1
258857,2022-01-01,1
258860,2022-01-01,1
258861,2022-01-01,1
258862,2022-01-01,1
258863,2022-01-01,1
258865,2022-01-01,1
258869,2022-01-01,1
258870,2022-01-01,1
258871,2022-01-01,1
258872,2022-01-01,1
258876,2022-01-01,1
258878,2022-01-01,1
258879,2022-01-01,1
258880,2022-01-01,1
258881,2022-01-01,1
258882,2022-01-01,1
258883,2022-01-01,1
258884,2022-01-01,1
258885,2022-01-01,1
258887,2022-01-01,1
258888,2022-01-01,1
258890,2022-01-01,1
258892,2022-01-01,1
258893,2022-01-01,1
258894,2022-01-01,1
258895,2022-01-01,1
258897,2022-01-01,1
258902,2022-01-01,1
258903,2022-01-01,1
258904,2022-01-01,1
258905,2022-01-01,1
258906,2022-01-01,1
258907,2022-01-01,1
258908,2022-01-01,1
258910,2022-01-02,1
258912,2022-01-02,1
258913,2022-01-02,1
258914,2022-01-02,1
258915,2022-01-02,1
258916,2022-01-02,1
258917,2022-01-02,1
258920,2022-01-02,1
258922,2022-01-02,1
258924,2022-01-02,1
258925,2022-01-02,1
258927,2022-01-02,1
258929,2022-01-02,1
258930,2022-01-02,1
258933,2022-01-02,1
258936,2022-01-02,1
258939,2022-01-02,1
258940,2022-01-02,1
258947,2022-01-02,1
258951,2022-01-02,1
258954,2022-01-02,1
258955,2022-01-02,1
258956,2022-01-02,1
258957,2022-01-02,1
258959,2022-01-02,1
258960,2022-01-02,1
258962,2022-01-02,1
258965,2022-01-02,1
258967,2022-01-02,1
258969,2022-01-02,1
258970,2022-01-02,1
258971,2022-01-02,1
258973,2022-01-02,1
258974,2022-01-02,1
258979,2022-01-02,1
258980,2022-01-02,1
258982,2022-01-02,1
258984,2022-01-02,1
258987,2022-01-02,1
258989,2022-01-02,1
258991,2022-01-02,1
258993,2022-01-02,1
258994,2022-01-02,1
258996,2022-01-02,1
258997,2022-01-02,1
258998,2022-01-02,1
258999,2022-01-02,1
259000,2022-01-02,1
259001,2022-01-02,1
259002,2022-01-02,1
259005,2022-01-02,1
259008,2022-01-02,1
259011,2022-01-02,1
259012,2022-01-02,1
259014,2022-01-02,1
259015,2022-01-02,1
259017,2022-01-02,1
259018,2022-01-02,1
259020,2022-01-02,1
259022,2022-01-02,1
259024,2022-01-02,1
259025,2022-01-02,1
259026,2022-01-02,1
259028,2022-01-02,1
259029,2022-01-02,1
259032,2022-01-02,1
259033,2022-01-02,1
259034,2022-01-02,1
259035,2022-01-02,1
259036,2022-01-02,1
259039,2022-01-02,1
259040,2022-01-02,1
259041,2022-01-02,1
259042,2022-01-02,1
259043,2022-01-02,1
259045,2022-01-02,1
259046,2022-01-02,1
259047,2022-01-02,1
259048,2022-01-02,1
259051,2022-01-02,1
259054,2022-01-03,1
259055,2022-01-03,1
259056,2022-01-03,1
259057,2022-01-03,1
259058,2022-01-03,1
259059,2022-01-03,1
259060,2022-01-03,1
259062,2022-01-03,1
259063,2022-01-03,1
259065,2022-01-03,1
259067,2022-01-03,1
259068,2022-01-03,1
259069,2022-01-03,1
259070,2022-01-03,1
259071,2022-01-03,1
259072,2022-01-03,1
259077,2022-01-03,1
259078,2022-01-03,1
259079,2022-01-03,1
259080,2022-01-03,1
259084,2022-01-03,1
259085,2022-01-03,1
259086,2022-01-03,1
259087,2022-01-03,1
259088,2022-01-03,1
259090,2022-01-03,1
259093,2022-01-03,1
259095,2022-01-03,1
259097,2022-01-03,1
259098,2022-01-03,1
259099,2022-01-03,1
259101,2022-01-03,1
259102,2022-01-03,1
259103,2022-01-03,1
259104,2022-01-03,1
259105,2022-01-03,1
259106,2022-01-03,1
259108,2022-01-03,1
259110,2022-01-03,1
259113,2022-01-03,1
259114,2022-01-03,1
259115,2022-01-03,1
259116,2022-01-03,1
259118,2022-01-03,1
259121,2022-01-03,1
259123,2022-01-03,1
259125,2022-01-03,1
259126,2022-01-03,1
259127,2022-01-03,1
259132,2022-01-03,1
259133,2022-01-03,1
259134,2022-01-03,1
259137,2022-01-03,1
259138,2022-01-03,1
259143,2022-01-03,1
259144,2022-01-03,1
259145,2022-01-03,1
259146,2022-01-03,1
259148,2022-01-03,1
259149,2022-01-03,1
259150,2022-01-03,1
259152,2022-01-03,1
259155,2022-01-03,1
259156,2022-01-03,1
259158,2022-01-03,1
259160,2022-01-03,1
259164,2022-01-03,1
259165,2022-01-03,1
259166,2022-01-03,1
259167,2022-01-03,1
259170,2022-01-04,1
259171,2022-01-04,1
259172,2022-01-04,1
259174,2022-01-04,1
259178,2022-01-04,1
259180,2022-01-04,1
259181,2022-01-04,1
259183,2022-01-04,1
259184,2022-01-04,1
259187,2022-01-04,1
259188,2022-01-04,1
259190,2022-01-04,1
259191,2022-01-04,1
259192,2022-01-04,1
259195,2022-01-04,1
259196,2022-01-04,1
259198,2022-01-04,1
259199,2022-01-04,1
259201,2022-01-04,1
259203,2022-01-04,1
259204,2022-01-04,1
259205,2022-01-04,1
259207,2022-01-04,1
259209,2022-01-04,1
259210,2022-01-04,1
259211,2022-01-04,1
259213,2022-01-04,1
259214,2022-01-04,1
259217,2022-01-04,1
259222,2022-01-04,1
259223,2022-01-04,1
259225,2022-01-04,1
259226,2022-01-04,1
259229,2022-01-04,1
259231,2022-01-04,1
259232,2022-01-04,1
259233,2022-01-04,1
259239,2022-01-04,1
259240,2022-01-04,1
259242,2022-01-04,1
259244,2022-01-04,1
259246,2022-01-04,1
259247,2022-01-04,1
259250,2022-01-04,1
259254,2022-01-04,1
259257,2022-01-04,1
259258,2022-01-04,1
259260,2022-01-04,1
259261,2022-01-04,1
259262,2022-01-04,1
259264,2022-01-04,1
259266,2022-01-04,1
259267,2022-01-04,1
259268,2022-01-04,1
259269,2022-01-04,1
259271,2022-01-04,1
259273,2022-01-04,1
259274,2022-01-04,1
259275,2022-01-04,1
259276,2022-01-04,1
259278,2022-01-04,1
259283,2022-01-04,1
259284,2022-01-04,1
259286,2022-01-04,1
259289,2022-01-04,1
259297,2022-01-05,1
259298,2022-01-05,1
259299,2022-01-05,1
