student_id,date_engaged,paid,cohort,period
274994,2022-06-21,1,2022-06-01,0
274994,2022-06-22,1,2022-06-01,0
274994,2022-06-24,1,2022-06-01,0
274994,2022-06-29,1,2022-06-01,0
274994,2022-07-01,1,2022-06-01,1
274994,2022-07-11,1,2022-06-01,1
274994,2022-07-19,1,2022-06-01,1
274994,2022-07-20,1,2022-06-01,1
274994,2022-07-21,1,2022-06-01,1
274994,2022-10-04,1,2022-06-01,4
274994,2022-10-05,1,2022-06-01,4
274996,2022-05-25,1,2022-05-25,0
274996,2022-05-26,1,2022-05-25,0
274996,2022-05-30,1,2022-05-25,0
274996,2022-06-02,1,2022-05-25,0
274996,2022-06-04,1,2022-05-25,0
274996,2022-06-06,1,2022-05-25,0
274996,2022-06-09,1,2022-05-25,0
274996,2022-06-10,1,2022-05-25,0
274996,2022-06-11,1,2022-05-25,0
274996,2022-06-13,1,2022-05-25,0
274996,2022-06-14,1,2022-05-25,0
274996,2022-06-15,1,2022-05-25,0
274996,2022-06-17,1,2022-05-25,0
274996,2022-06-18,1,2022-05-25,0
274996,2022-06-22,1,2022-05-25,0
274996,2022-06-24,1,2022-05-25,0
274996,2022-07-12,1,2022-05-25,1
274996,2022-07-13,1,2022-05-25,1
274996,2022-07-14,1,2022-05-25,1
274996,2022-07-16,1,2022-05-25,1
274996,2022-07-19,1,2022-05-25,1
274996,2022-07-20,1,2022-05-25,1
274996,2022-07-21,1,2022-05-25,1
274996,2022-07-22,1,2022-05-25,1
274996,2022-07-23,1,2022-05-25,1
274996,2022-07-26,1,2022-05-25,2
274996,2022-07-28,1,2022-05-25,2
274996,2022-07-29,1,2022-05-25,2
274996,2022-08-01,1,2022-05-25,2
274996,2022-08-02,1,2022-05-25,2
274996,2022-08-03,1,2022-05-25,2
274996,2022-08-04,1,2022-05-25,2
274996,2022-08-05,1,2022-05-25,2
274996,2022-08-06,1,2022-05-25,2
274996,2022-08-08,1,2022-05-25,2
274996,2022-08-09,1,2022-05-25,2
274996,2022-08-10,1,2022-05-25,2
274996,2022-08-11,1,2022-05-25,2
274996,2022-08-12,1,2022-05-25,2
274996,2022-08-15,1,2022-05-25,2
274996,2022-08-23,1,2022-05-25,2
274996,2022-08-24,1,2022-05-25,2
274996,2022-08-25,1,2022-05-25,3
274996,2022-08-26,1,2022-05-25,3
274996,2022-08-30,1,2022-05-25,3
274997,2022-05-25,0,2022-05-25,0
274998,2022-05-29,0,2022-05-29,0
274999,2022-05-25,0,2022-05-25,0
274999,2022-05-26,0,2022-05-25,0
274999,2022-05-27,1,2022-05-27,0
274999,2022-05-28,1,2022-05-27,0
274999,2022-05-30,1,2022-05-27,0
274999,2022-06-07,1,2022-05-27,0
275001,2022-05-25,0,2022-05-25,0
275002,2022-08-15,0,2022-08-15,0
275004,2022-05-25,0,2022-05-25,0
275004,2022-06-09,0,2022-05-25,0
275004,2022-06-13,0,2022-05-25,0
275004,2022-08-23,0,2022-05-25,2
275004,2022-08-24,0,2022-05-25,2
275005,2022-05-25,0,2022-05-25,0
275005,2022-05-26,0,2022-05-25,0
275005,2022-05-27,0,2022-05-25,0
275005,2022-06-02,0,2022-05-25,0
275008,2022-06-01,1,2022-06-01,0
275008,2022-06-02,1,2022-06-01,0
275008,2022-06-04,1,2022-06-01,0
275008,2022-06-08,1,2022-06-01,0
275008,2022-06-12,1,2022-06-01,0
275008,2022-06-15,1,2022-06-01,0
275008,2022-06-21,1,2022-06-01,0
275008,2022-06-22,1,2022-06-01,0
275008,2022-06-24,1,2022-06-01,0
275008,2022-07-03,1,2022-06-01,1
275008,2022-07-04,1,2022-06-01,1
275010,2022-05-25,0,2022-05-25,0
275017,2022-05-25,0,2022-05-25,0
275019,2022-05-25,0,2022-05-25,0
275019,2022-05-26,0,2022-05-25,0
275020,2022-05-26,1,2022-05-26,0
275020,2022-05-27,1,2022-05-26,0
275020,2022-05-28,1,2022-05-26,0
275020,2022-05-30,1,2022-05-26,0
275020,2022-05-31,1,2022-05-26,0
275020,2022-06-01,1,2022-05-26,0
275020,2022-06-02,1,2022-05-26,0
275020,2022-06-04,1,2022-05-26,0
275020,2022-06-05,1,2022-05-26,0
275020,2022-06-07,1,2022-05-26,0
275020,2022-06-08,1,2022-05-26,0
275020,2022-06-14,1,2022-05-26,0
275020,2022-06-15,1,2022-05-26,0
275021,2022-05-25,1,2022-05-25,0
275021,2022-05-26,1,2022-05-25,0
275021,2022-05-28,1,2022-05-25,0
275021,2022-06-04,1,2022-05-25,0
275021,2022-06-15,1,2022-05-25,0
275021,2022-06-16,1,2022-05-25,0
275024,2022-05-25,0,2022-05-25,0
275027,2022-05-25,0,2022-05-25,0
275031,2022-05-25,0,2022-05-25,0
275031,2022-06-08,0,2022-05-25,0
275031,2022-06-09,0,2022-05-25,0
275032,2022-05-25,0,2022-05-25,0
275032,2022-08-16,0,2022-05-25,2
275032,2022-08-17,0,2022-05-25,2
275033,2022-05-29,1,2022-05-29,0
275033,2022-05-31,1,2022-05-29,0
275033,2022-06-02,1,2022-05-29,0
275033,2022-06-07,1,2022-05-29,0
275033,2022-06-08,1,2022-05-29,0
275033,2022-06-10,1,2022-05-29,0
275033,2022-06-12,1,2022-05-29,0
275033,2022-06-14,1,2022-05-29,0
275033,2022-06-15,1,2022-05-29,0
275033,2022-06-16,1,2022-05-29,0
275033,2022-06-21,1,2022-05-29,0
275033,2022-06-22,1,2022-05-29,0
275033,2022-06-24,1,2022-05-29,0
275033,2022-06-26,1,2022-05-29,0
275033,2022-07-01,1,2022-05-29,1
275033,2022-07-04,1,2022-05-29,1
275033,2022-07-05,1,2022-05-29,1
275033,2022-07-06,1,2022-05-29,1
275033,2022-07-07,1,2022-05-29,1
275034,2022-05-25,0,2022-05-25,0
275034,2022-05-26,0,2022-05-25,0
275034,2022-05-27,0,2022-05-25,0
275034,2022-05-28,0,2022-05-25,0
275035,2022-05-25,0,2022-05-25,0
275035,2022-05-30,0,2022-05-25,0
275035,2022-06-04,0,2022-05-25,0
275035,2022-06-13,0,2022-05-25,0
275035,2022-06-23,0,2022-05-25,0
275038,2022-06-01,1,2022-06-01,0
275038,2022-06-03,1,2022-06-01,0
275038,2022-06-04,1,2022-06-01,0
275038,2022-06-05,1,2022-06-01,0
275038,2022-06-06,1,2022-06-01,0
275038,2022-06-08,1,2022-06-01,0
275038,2022-06-09,1,2022-06-01,0
275038,2022-06-24,1,2022-06-01,0
275038,2022-06-25,1,2022-06-01,0
275039,2022-05-31,1,2022-05-31,0
275039,2022-06-18,1,2022-05-31,0
275045,2022-05-25,0,2022-05-25,0
275045,2022-05-28,0,2022-05-25,0
275045,2022-05-29,0,2022-05-25,0
275045,2022-06-02,0,2022-05-25,0
275045,2022-06-16,0,2022-05-25,0
275045,2022-06-17,0,2022-05-25,0
275045,2022-07-07,0,2022-05-25,1
275045,2022-07-08,0,2022-05-25,1
275045,2022-07-09,1,2022-07-09,0
275045,2022-07-10,1,2022-07-09,0
275045,2022-07-11,1,2022-07-09,0
275045,2022-07-13,1,2022-07-09,0
275045,2022-07-14,1,2022-07-09,0
275045,2022-07-16,1,2022-07-09,0
275045,2022-07-18,1,2022-07-09,0
275045,2022-07-19,1,2022-07-09,0
275045,2022-07-20,1,2022-07-09,0
275045,2022-07-21,1,2022-07-09,0
275045,2022-07-22,1,2022-07-09,0
275045,2022-07-23,1,2022-07-09,0
275045,2022-07-24,1,2022-07-09,0
275045,2022-07-26,1,2022-07-09,0
275045,2022-07-27,1,2022-07-09,0
275045,2022-07-28,1,2022-07-09,0
275045,2022-07-29,1,2022-07-09,0
275045,2022-07-30,1,2022-07-09,0
275045,2022-07-31,1,2022-07-09,0
275045,2022-08-01,1,2022-07-09,0
275045,2022-08-02,1,2022-07-09,0
275045,2022-08-03,1,2022-07-09,0
275045,2022-08-04,1,2022-07-09,0
275045,2022-08-05,1,2022-07-09,0
275045,2022-08-06,1,2022-07-09,0
275045,2022-08-07,1,2022-07-09,0
275045,2022-08-08,1,2022-07-09,0
275045,2022-08-09,1,2022-07-09,1
275045,2022-08-10,1,2022-07-09,1
275045,2022-08-11,1,2022-07-09,1
275045,2022-08-12,1,2022-07-09,1
275045,2022-08-13,1,2022-07-09,1
275045,2022-08-14,1,2022-07-09,1
275045,2022-08-15,1,2022-07-09,1
275045,2022-08-16,1,2022-07-09,1
275045,2022-08-17,1,2022-07-09,1
275045,2022-08-18,1,2022-07-09,1
275045,2022-08-19,1,2022-07-09,1
275045,2022-08-20,1,2022-07-09,1
275045,2022-08-21,1,2022-07-09,1
275045,2022-08-22,1,2022-07-09,1
275045,2022-08-23,1,2022-07-09,1
275045,2022-08-24,1,2022-07-09,1
275045,2022-08-25,1,2022-07-09,1
275045,2022-08-27,1,2022-07-09,1
275045,2022-08-28,1,2022-07-09,1
275045,2022-08-29,1,2022-07-09,1
275045,2022-09-01,1,2022-07-09,1
275045,2022-09-03,1,2022-07-09,1
275045,2022-09-04,1,2022-07-09,1
275045,2022-09-05,1,2022-07-09,1
275045,2022-09-06,1,2022-07-09,1
275045,2022-09-07,1,2022-07-09,1
275045,2022-09-08,1,2022-07-09,1
275045,2022-09-09,1,2022-07-09,2
275045,2022-09-10,1,2022-07-09,2
275045,2022-09-11,1,2022-07-09,2
275045,2022-09-12,1,2022-07-09,2
275045,2022-09-13,1,2022-07-09,2
275045,2022-09-14,1,2022-07-09,2
275045,2022-09-15,1,2022-07-09,2
275045,2022-09-16,1,2022-07-09,2
275045,2022-09-17,1,2022-07-09,2
275045,2022-09-18,1,2022-07-09,2
275045,2022-09-19,1,2022-07-09,2
275045,2022-09-20,1,2022-07-09,2
275045,2022-09-21,1,2022-07-09,2
275045,2022-09-22,1,2022-07-09,2
275045,2022-09-24,1,2022-07-09,2
275045,2022-09-25,1,2022-07-09,2
275045,2022-09-30,1,2022-07-09,2
275045,2022-10-01,1,2022-07-09,2
275045,2022-10-02,1,2022-07-09,2
275045,2022-10-05,1,2022-07-09,2
275046,2022-05-25,0,2022-05-25,0
275049,2022-05-25,1,2022-05-25,0
275049,2022-10-20,1,2022-05-25,4
275049,2022-10-21,1,2022-05-25,4
275049,2022-10-23,1,2022-05-25,4
275049,2022-10-26,1,2022-05-25,5
275050,2022-05-25,1,2022-05-25,0
275050,2022-05-26,1,2022-05-25,0
275050,2022-05-27,1,2022-05-25,0
275050,2022-05-28,1,2022-05-25,0
275050,2022-05-30,1,2022-05-25,0
275050,2022-06-01,1,2022-05-25,0
275050,2022-06-04,1,2022-05-25,0
275050,2022-06-05,1,2022-05-25,0
275050,2022-06-06,1,2022-05-25,0
275050,2022-06-07,1,2022-05-25,0
275050,2022-06-09,1,2022-05-25,0
275050,2022-06-11,1,2022-05-25,0
275050,2022-06-15,1,2022-05-25,0
275050,2022-06-20,1,2022-05-25,0
275050,2022-06-21,1,2022-05-25,0
275050,2022-06-28,1,2022-05-25,1
275050,2022-07-07,1,2022-05-25,1
275050,2022-07-10,1,2022-05-25,1
275050,2022-07-15,1,2022-05-25,1
275050,2022-07-17,1,2022-05-25,1
275050,2022-07-25,1,2022-05-25,2
275050,2022-07-28,1,2022-05-25,2
275051,2022-05-25,0,2022-05-25,0
275052,2022-05-25,0,2022-05-25,0
275055,2022-05-31,0,2022-05-31,0
275056,2022-05-25,1,2022-05-25,0
275056,2022-05-27,1,2022-05-25,0
275056,2022-05-29,1,2022-05-25,0
275056,2022-05-30,1,2022-05-25,0
275056,2022-05-31,1,2022-05-25,0
275056,2022-06-02,1,2022-05-25,0
275056,2022-06-03,1,2022-05-25,0
275056,2022-06-04,1,2022-05-25,0
275056,2022-06-06,1,2022-05-25,0
275056,2022-06-07,1,2022-05-25,0
275056,2022-06-08,1,2022-05-25,0
275056,2022-08-16,1,2022-05-25,2
275058,2022-05-25,0,2022-05-25,0
275060,2022-05-26,0,2022-05-26,0
275060,2022-05-28,0,2022-05-26,0
275060,2022-05-29,0,2022-05-26,0
275060,2022-06-01,0,2022-05-26,0
275061,2022-05-26,0,2022-05-26,0
275062,2022-05-26,0,2022-05-26,0
275063,2022-05-26,0,2022-05-26,0
275065,2022-05-26,0,2022-05-26,0
275067,2022-05-26,0,2022-05-26,0
275069,2022-05-26,1,2022-05-26,0
275069,2022-05-27,1,2022-05-26,0
275069,2022-06-01,1,2022-05-26,0
275069,2022-06-07,1,2022-05-26,0
275069,2022-07-21,1,2022-05-26,1
275071,2022-05-26,0,2022-05-26,0
275071,2022-10-25,0,2022-05-26,4
275072,2022-05-26,0,2022-05-26,0
275074,2022-05-26,0,2022-05-26,0
275075,2022-05-26,0,2022-05-26,0
275076,2022-05-26,0,2022-05-26,0
275078,2022-05-26,0,2022-05-26,0
275080,2022-05-26,0,2022-05-26,0
275081,2022-06-03,1,2022-06-03,0
275081,2022-06-05,1,2022-06-03,0
275081,2022-06-07,1,2022-06-03,0
275081,2022-06-08,1,2022-06-03,0
275081,2022-08-16,1,2022-06-03,2
275081,2022-09-28,1,2022-06-03,3
275082,2022-05-26,0,2022-05-26,0
275083,2022-05-26,0,2022-05-26,0
275085,2022-05-26,0,2022-05-26,0
275086,2022-05-26,0,2022-05-26,0
275086,2022-09-01,0,2022-05-26,3
275087,2022-05-26,0,2022-05-26,0
275090,2022-05-26,0,2022-05-26,0
275091,2022-05-26,0,2022-05-26,0
275091,2022-05-28,0,2022-05-26,0
275092,2022-05-28,1,2022-05-28,0
275092,2022-07-15,1,2022-05-28,1
275092,2022-08-21,1,2022-05-28,2
275092,2022-10-31,1,2022-05-28,5
275093,2022-08-17,0,2022-08-17,0
275096,2022-05-26,0,2022-05-26,0
275098,2022-05-26,1,2022-05-26,0
275098,2022-05-28,1,2022-05-26,0
275098,2022-05-30,1,2022-05-26,0
275098,2022-06-02,1,2022-05-26,0
275098,2022-06-03,1,2022-05-26,0
275100,2022-06-03,1,2022-06-03,0
275100,2022-06-04,1,2022-06-03,0
275100,2022-06-05,1,2022-06-03,0
275100,2022-06-06,1,2022-06-03,0
275100,2022-08-14,1,2022-06-03,2
275100,2022-08-15,1,2022-06-03,2
275100,2022-08-16,1,2022-06-03,2
275100,2022-08-17,1,2022-06-03,2
275100,2022-08-18,1,2022-06-03,2
275100,2022-08-19,1,2022-06-03,2
275100,2022-08-21,1,2022-06-03,2
275100,2022-08-24,1,2022-06-03,2
275100,2022-08-25,1,2022-06-03,2
275100,2022-08-29,1,2022-06-03,2
275100,2022-09-02,1,2022-06-03,2
275100,2022-09-03,1,2022-06-03,3
275100,2022-09-04,1,2022-06-03,3
275100,2022-09-10,1,2022-06-03,3
275100,2022-09-11,1,2022-06-03,3
275100,2022-09-12,1,2022-06-03,3
275100,2022-09-14,1,2022-06-03,3
275100,2022-09-15,1,2022-06-03,3
275100,2022-09-16,1,2022-06-03,3
275100,2022-09-17,1,2022-06-03,3
275100,2022-09-18,1,2022-06-03,3
275100,2022-09-20,1,2022-06-03,3
275100,2022-09-21,1,2022-06-03,3
275100,2022-09-22,1,2022-06-03,3
275100,2022-09-26,1,2022-06-03,3
275100,2022-09-28,1,2022-06-03,3
275100,2022-09-29,1,2022-06-03,3
275100,2022-09-30,1,2022-06-03,3
275100,2022-10-01,1,2022-06-03,3
275100,2022-10-02,1,2022-06-03,3
275100,2022-10-03,1,2022-06-03,4
275100,2022-10-04,1,2022-06-03,4
275100,2022-10-05,1,2022-06-03,4
275100,2022-10-07,1,2022-06-03,4
275100,2022-10-08,1,2022-06-03,4
275100,2022-10-11,1,2022-06-03,4
275100,2022-10-12,1,2022-06-03,4
275100,2022-10-13,1,2022-06-03,4
275100,2022-10-14,1,2022-06-03,4
275100,2022-10-15,1,2022-06-03,4
275100,2022-10-16,1,2022-06-03,4
275100,2022-10-17,1,2022-06-03,4
275100,2022-10-21,1,2022-06-03,4
275100,2022-10-23,1,2022-06-03,4
275100,2022-10-25,1,2022-06-03,4
275100,2022-10-27,1,2022-06-03,4
275100,2022-10-28,1,2022-06-03,4
275102,2022-05-28,0,2022-05-28,0
275102,2022-05-30,0,2022-05-28,0
275103,2022-05-26,0,2022-05-26,0
275103,2022-05-27,1,2022-05-27,0
275103,2022-05-29,1,2022-05-27,0
275103,2022-05-31,1,2022-05-27,0
275103,2022-06-02,1,2022-05-27,0
275103,2022-06-08,1,2022-05-27,0
275103,2022-06-12,1,2022-05-27,0
275103,2022-06-13,1,2022-05-27,0
275103,2022-06-17,1,2022-05-27,0
275103,2022-08-04,1,2022-05-27,2
275103,2022-08-07,1,2022-05-27,2
275103,2022-08-11,1,2022-05-27,2
275103,2022-08-23,1,2022-05-27,2
275103,2022-10-03,1,2022-05-27,4
275103,2022-10-22,1,2022-05-27,4
275105,2022-05-28,0,2022-05-28,0
275105,2022-06-06,0,2022-05-28,0
275105,2022-07-01,0,2022-05-28,1
275105,2022-07-04,0,2022-05-28,1
275107,2022-05-26,0,2022-05-26,0
275108,2022-05-26,0,2022-05-26,0
275108,2022-07-06,0,2022-05-26,1
275110,2022-05-26,0,2022-05-26,0
275111,2022-05-26,0,2022-05-26,0
275112,2022-05-26,1,2022-05-26,0
275112,2022-05-28,1,2022-05-26,0
275112,2022-06-01,1,2022-05-26,0
275112,2022-06-14,1,2022-05-26,0
275112,2022-06-20,1,2022-05-26,0
275112,2022-09-29,1,2022-05-26,4
275113,2022-05-27,1,2022-05-27,0
275113,2022-05-31,1,2022-05-27,0
275113,2022-06-24,1,2022-05-27,0
275113,2022-07-15,1,2022-05-27,1
275116,2022-05-26,0,2022-05-26,0
275117,2022-05-26,0,2022-05-26,0
275126,2022-06-27,1,2022-06-27,0
275126,2022-07-12,1,2022-06-27,0
275126,2022-07-30,1,2022-06-27,1
275126,2022-08-08,1,2022-06-27,1
275126,2022-08-10,1,2022-06-27,1
275126,2022-08-24,1,2022-06-27,1
275126,2022-08-26,1,2022-06-27,1
275126,2022-08-27,1,2022-06-27,2
275126,2022-08-30,1,2022-06-27,2
275126,2022-08-31,1,2022-06-27,2
275126,2022-09-01,1,2022-06-27,2
275126,2022-09-02,1,2022-06-27,2
275126,2022-09-10,1,2022-06-27,2
275126,2022-09-16,1,2022-06-27,2
275126,2022-09-22,1,2022-06-27,2
275126,2022-09-24,1,2022-06-27,2
275126,2022-10-22,1,2022-06-27,3
275126,2022-10-23,1,2022-06-27,3
275127,2022-05-26,0,2022-05-26,0
275129,2022-05-26,1,2022-05-26,0
275129,2022-05-27,1,2022-05-26,0
275129,2022-05-29,1,2022-05-26,0
275129,2022-05-30,1,2022-05-26,0
275129,2022-05-31,1,2022-05-26,0
275129,2022-06-01,1,2022-05-26,0
275129,2022-06-02,1,2022-05-26,0
275129,2022-06-03,1,2022-05-26,0
275129,2022-06-05,1,2022-05-26,0
275129,2022-06-07,1,2022-05-26,0
275129,2022-06-08,1,2022-05-26,0
275129,2022-06-09,1,2022-05-26,0
275129,2022-06-10,1,2022-05-26,0
275129,2022-06-11,1,2022-05-26,0
275129,2022-06-12,1,2022-05-26,0
275129,2022-06-13,1,2022-05-26,0
275129,2022-06-14,1,2022-05-26,0
275129,2022-06-15,1,2022-05-26,0
275129,2022-06-16,1,2022-05-26,0
275129,2022-06-17,1,2022-05-26,0
275129,2022-06-19,1,2022-05-26,0
275129,2022-06-21,1,2022-05-26,0
275129,2022-06-22,1,2022-05-26,0
275129,2022-06-23,1,2022-05-26,0
275129,2022-06-24,1,2022-05-26,0
275129,2022-06-30,1,2022-05-26,1
275129,2022-07-01,1,2022-05-26,1
275129,2022-07-02,1,2022-05-26,1
275129,2022-07-04,1,2022-05-26,1
275129,2022-07-05,1,2022-05-26,1
275129,2022-07-08,1,2022-05-26,1
275129,2022-07-10,1,2022-05-26,1
275129,2022-07-13,1,2022-05-26,1
275129,2022-07-14,1,2022-05-26,1
275129,2022-07-15,1,2022-05-26,1
275129,2022-07-17,1,2022-05-26,1
275129,2022-07-18,1,2022-05-26,1
275129,2022-07-19,1,2022-05-26,1
275129,2022-07-20,1,2022-05-26,1
275129,2022-07-21,1,2022-05-26,1
275129,2022-07-22,1,2022-05-26,1
275129,2022-07-25,1,2022-05-26,1
275129,2022-07-27,1,2022-05-26,2
275129,2022-07-28,1,2022-05-26,2
275129,2022-10-28,1,2022-05-26,5
275130,2022-05-26,0,2022-05-26,0
275131,2022-05-27,0,2022-05-27,0
275132,2022-05-31,1,2022-05-31,0
275132,2022-06-01,1,2022-05-31,0
275132,2022-06-02,1,2022-05-31,0
275132,2022-06-03,1,2022-05-31,0
275132,2022-06-04,1,2022-05-31,0
275132,2022-06-05,1,2022-05-31,0
275132,2022-06-09,1,2022-05-31,0
275132,2022-06-28,1,2022-05-31,0
275132,2022-06-29,1,2022-05-31,0
275132,2022-06-30,1,2022-05-31,0
275132,2022-07-01,1,2022-05-31,1
275132,2022-07-16,1,2022-05-31,1
275132,2022-09-15,1,2022-05-31,3
275132,2022-09-17,1,2022-05-31,3
275132,2022-09-19,1,2022-05-31,3
275132,2022-09-20,1,2022-05-31,3
275132,2022-09-21,1,2022-05-31,3
275132,2022-09-22,1,2022-05-31,3
275132,2022-09-23,1,2022-05-31,3
275132,2022-09-24,1,2022-05-31,3
275132,2022-09-25,1,2022-05-31,3
275132,2022-09-26,1,2022-05-31,3
275132,2022-09-27,1,2022-05-31,3
275132,2022-09-28,1,2022-05-31,3
275132,2022-09-29,1,2022-05-31,3
275132,2022-09-30,1,2022-05-31,3
275132,2022-10-03,1,2022-05-31,4
275132,2022-10-04,1,2022-05-31,4
275132,2022-10-05,1,2022-05-31,4
275132,2022-10-06,1,2022-05-31,4
275132,2022-10-07,1,2022-05-31,4
275134,2022-05-26,0,2022-05-26,0
275135,2022-05-29,0,2022-05-29,0
275141,2022-05-29,1,2022-05-29,0
275141,2022-05-30,1,2022-05-29,0
275141,2022-05-31,1,2022-05-29,0
275141,2022-06-01,1,2022-05-29,0
275141,2022-06-02,1,2022-05-29,0
275142,2022-05-26,0,2022-05-26,0
275142,2022-06-09,0,2022-05-26,0
275147,2022-05-26,0,2022-05-26,0
275147,2022-06-01,0,2022-05-26,0
275147,2022-06-02,0,2022-05-26,0
275148,2022-05-30,0,2022-05-30,0
275148,2022-05-31,1,2022-05-31,0
275148,2022-06-03,1,2022-05-31,0
275148,2022-06-06,1,2022-05-31,0
275148,2022-06-07,1,2022-05-31,0
275148,2022-07-15,1,2022-05-31,1
275148,2022-07-18,1,2022-05-31,1
275148,2022-07-19,1,2022-05-31,1
275148,2022-09-19,1,2022-05-31,3
275149,2022-05-26,0,2022-05-26,0
275152,2022-05-26,0,2022-05-26,0
275153,2022-05-26,0,2022-05-26,0
275154,2022-05-26,0,2022-05-26,0
275154,2022-05-27,1,2022-05-27,0
275154,2022-05-31,1,2022-05-27,0
275154,2022-06-01,1,2022-05-27,0
275154,2022-07-08,1,2022-05-27,1
275154,2022-07-09,1,2022-05-27,1
275154,2022-07-12,1,2022-05-27,1
275154,2022-07-13,1,2022-05-27,1
275154,2022-07-14,1,2022-05-27,1
275154,2022-07-17,1,2022-05-27,1
275155,2022-05-26,0,2022-05-26,0
275155,2022-05-27,0,2022-05-26,0
275156,2022-05-26,0,2022-05-26,0
275156,2022-05-27,0,2022-05-26,0
275158,2022-05-28,0,2022-05-28,0
275158,2022-05-31,1,2022-05-31,0
275158,2022-06-01,1,2022-05-31,0
275158,2022-06-06,1,2022-05-31,0
275158,2022-06-07,1,2022-05-31,0
275158,2022-06-11,1,2022-05-31,0
275158,2022-06-12,1,2022-05-31,0
275158,2022-06-16,1,2022-05-31,0
275158,2022-06-29,1,2022-05-31,0
275158,2022-07-04,1,2022-05-31,1
275158,2022-07-27,1,2022-05-31,1
275158,2022-07-31,0,2022-05-28,2
275158,2022-08-04,1,2022-05-31,2
275158,2022-08-05,1,2022-05-31,2
275158,2022-08-11,1,2022-05-31,2
275158,2022-08-16,1,2022-05-31,2
275158,2022-08-17,1,2022-05-31,2
275158,2022-08-19,1,2022-05-31,2
275158,2022-08-27,1,2022-05-31,2
275158,2022-09-03,1,2022-05-31,3
275158,2022-10-10,1,2022-05-31,4
275163,2022-06-06,1,2022-06-06,0
275163,2022-06-07,1,2022-06-06,0
275163,2022-06-11,1,2022-06-06,0
275165,2022-05-27,0,2022-05-27,0
275165,2022-06-01,1,2022-06-01,0
275165,2022-06-03,1,2022-06-01,0
275165,2022-06-06,1,2022-06-01,0
275165,2022-06-08,1,2022-06-01,0
275165,2022-06-09,1,2022-06-01,0
275165,2022-06-10,1,2022-06-01,0
275165,2022-06-11,1,2022-06-01,0
275165,2022-06-12,1,2022-06-01,0
275165,2022-06-14,1,2022-06-01,0
275165,2022-06-15,1,2022-06-01,0
275165,2022-06-17,1,2022-06-01,0
275165,2022-06-18,1,2022-06-01,0
275165,2022-06-19,1,2022-06-01,0
275165,2022-06-25,1,2022-06-01,0
275165,2022-06-30,1,2022-06-01,0
275165,2022-07-01,1,2022-06-01,1
275165,2022-07-08,1,2022-06-01,1
275165,2022-07-13,1,2022-06-01,1
275165,2022-07-29,1,2022-06-01,1
275167,2022-05-28,0,2022-05-28,0
275173,2022-05-27,0,2022-05-27,0
275173,2022-06-13,0,2022-05-27,0
275173,2022-06-15,0,2022-05-27,0
275173,2022-06-18,1,2022-06-18,0
275173,2022-06-19,1,2022-06-18,0
275173,2022-06-22,1,2022-06-18,0
275173,2022-06-24,1,2022-06-18,0
275173,2022-06-25,1,2022-06-18,0
275173,2022-06-29,1,2022-06-18,0
275173,2022-07-01,1,2022-06-18,0
275173,2022-07-02,1,2022-06-18,0
275173,2022-07-05,1,2022-06-18,0
275173,2022-07-06,1,2022-06-18,0
275173,2022-07-10,1,2022-06-18,0
275173,2022-07-11,1,2022-06-18,0
275173,2022-08-01,1,2022-06-18,1
275173,2022-08-02,1,2022-06-18,1
275173,2022-08-04,1,2022-06-18,1
275173,2022-08-05,1,2022-06-18,1
275173,2022-08-06,1,2022-06-18,1
275173,2022-08-07,1,2022-06-18,1
275173,2022-08-09,1,2022-06-18,1
275173,2022-08-10,1,2022-06-18,1
275173,2022-08-11,1,2022-06-18,1
275173,2022-08-13,1,2022-06-18,1
275173,2022-08-14,1,2022-06-18,1
275173,2022-08-15,1,2022-06-18,1
275173,2022-08-17,1,2022-06-18,1
275173,2022-08-18,1,2022-06-18,2
275173,2022-08-19,1,2022-06-18,2
275173,2022-08-30,1,2022-06-18,2
275173,2022-09-02,1,2022-06-18,2
275173,2022-09-03,1,2022-06-18,2
275173,2022-09-04,1,2022-06-18,2
275173,2022-09-08,1,2022-06-18,2
275173,2022-09-09,1,2022-06-18,2
275173,2022-09-14,1,2022-06-18,2
275173,2022-09-16,1,2022-06-18,2
275173,2022-09-17,1,2022-06-18,2
275173,2022-09-19,1,2022-06-18,3
275173,2022-09-20,1,2022-06-18,3
275173,2022-09-21,1,2022-06-18,3
275173,2022-09-22,1,2022-06-18,3
275173,2022-09-23,1,2022-06-18,3
275173,2022-09-25,1,2022-06-18,3
275178,2022-05-27,0,2022-05-27,0
275180,2022-05-27,0,2022-05-27,0
275181,2022-05-28,0,2022-05-28,0
275181,2022-05-29,0,2022-05-28,0
275184,2022-05-27,0,2022-05-27,0
275185,2022-05-27,0,2022-05-27,0
275186,2022-05-27,0,2022-05-27,0
275187,2022-05-27,0,2022-05-27,0
275188,2022-05-27,0,2022-05-27,0
275189,2022-05-27,0,2022-05-27,0
275191,2022-05-27,0,2022-05-27,0
275193,2022-10-17,0,2022-10-17,0
275195,2022-05-27,0,2022-05-27,0
275196,2022-05-27,0,2022-05-27,0
275201,2022-05-27,0,2022-05-27,0
275204,2022-05-27,0,2022-05-27,0
275208,2022-05-27,0,2022-05-27,0
275208,2022-05-28,0,2022-05-27,0
275208,2022-06-03,0,2022-05-27,0
275210,2022-05-27,0,2022-05-27,0
275210,2022-05-28,0,2022-05-27,0
