certificate_id,student_id,certificate_type,date_issued,paid
77350,280689,1,2022-07-24,1
77351,280207,1,2022-07-24,1
77352,282121,1,2022-07-24,1
77353,282207,1,2022-07-24,1
77355,282430,1,2022-07-25,1
77357,280249,1,2022-07-25,1
77360,280249,1,2022-07-25,1
77363,280249,1,2022-07-25,1
77364,282402,1,2022-07-25,1
77369,277845,1,2022-07-25,1
77371,273841,1,2022-07-25,1
77372,275590,1,2022-07-25,1
77373,264623,1,2022-07-25,1
77374,264623,1,2022-07-25,1
77375,278283,1,2022-07-25,1
77378,266012,1,2022-07-26,1
77380,282426,1,2022-07-26,1
77381,265966,1,2022-07-26,1
77382,281440,1,2022-07-26,1
77384,281010,1,2022-07-26,1
77390,281714,1,2022-07-26,1
77391,278881,1,2022-07-26,1
77393,282336,1,2022-07-26,1
77394,264623,1,2022-07-26,1
77395,262641,1,2022-07-26,1
77397,278409,1,2022-07-26,1
77398,278881,1,2022-07-26,1
77399,280689,1,2022-07-26,1
77401,275457,1,2022-07-26,1
77403,282637,1,2022-07-26,1
77404,282697,1,2022-07-26,1
77406,282668,1,2022-07-27,1
77410,265966,1,2022-07-27,1
77411,282446,1,2022-07-27,1
77412,277403,1,2022-07-27,1
77413,282235,1,2022-07-27,1
77414,272089,1,2022-07-27,1
77416,278881,1,2022-07-27,1
77417,282591,1,2022-07-27,1
77418,259174,1,2022-07-27,1
77421,282344,1,2022-07-27,1
77422,282542,1,2022-07-27,1
77425,282318,1,2022-07-28,1
77430,274996,1,2022-07-28,1
77431,270179,1,2022-07-28,0
77432,271519,1,2022-07-28,1
77433,282336,1,2022-07-28,1
77442,279738,1,2022-07-28,1
77443,275449,1,2022-07-28,1
77447,268926,1,2022-07-29,1
77449,282408,1,2022-07-29,1
77451,270738,1,2022-07-29,1
77452,282402,1,2022-07-29,1
77453,281870,1,2022-07-29,1
77457,278283,1,2022-07-29,1
77459,275449,1,2022-07-29,1
77466,282088,1,2022-07-30,1
77467,272089,1,2022-07-30,1
77468,270738,1,2022-07-30,1
77469,282637,1,2022-07-30,1
77470,282430,1,2022-07-30,1
77471,270928,1,2022-07-30,1
77474,281440,1,2022-07-30,1
77475,277964,1,2022-07-30,1
77476,282706,1,2022-07-30,0
77478,282371,1,2022-07-31,1
77480,274611,1,2022-07-31,1
77482,280249,1,2022-07-31,1
77485,265130,1,2022-07-31,1
77486,261828,1,2022-07-31,1
77488,277403,1,2022-07-31,1
77489,278444,1,2022-07-31,1
77491,265130,1,2022-07-31,1
77495,280142,1,2022-08-01,1
77497,261785,1,2022-08-01,1
77498,274996,1,2022-08-01,1
77500,282318,1,2022-08-01,1
77501,282033,1,2022-08-01,1
77502,281870,1,2022-08-01,1
77503,277084,1,2022-08-01,1
77504,279909,1,2022-08-01,1
77507,265130,1,2022-08-01,1
77508,282901,1,2022-08-01,1
77509,277242,1,2022-08-01,1
77511,274070,1,2022-08-02,1
77512,282643,1,2022-08-02,1
77516,278283,1,2022-08-02,1
77517,269518,1,2022-08-02,1
77518,271664,1,2022-08-02,1
77519,261721,1,2022-08-02,1
77525,275045,1,2022-08-02,1
77526,274498,1,2022-08-02,1
77528,279738,1,2022-08-02,1
77529,265130,1,2022-08-02,1
77530,282706,1,2022-08-03,0
77532,282542,1,2022-08-03,1
77534,283473,1,2022-08-03,0
77535,280121,1,2022-08-03,1
77538,279352,1,2022-08-03,1
77543,281608,1,2022-08-03,1
77544,270928,1,2022-08-03,1
77546,276783,1,2022-08-03,1
77548,282920,1,2022-08-03,1
77549,269540,1,2022-08-03,1
77551,276439,1,2022-08-03,1
77552,276439,1,2022-08-03,1
77553,282829,1,2022-08-03,1
77554,282926,1,2022-08-03,1
77555,268926,1,2022-08-03,1
77556,279508,1,2022-08-04,1
77557,282318,1,2022-08-04,1
77559,261756,1,2022-08-04,1
77560,268011,1,2022-08-04,1
77561,268011,1,2022-08-04,1
77562,261756,2,2022-08-04,1
77563,281870,1,2022-08-04,1
77564,276439,1,2022-08-04,1
77565,278283,1,2022-08-04,1
77569,281440,1,2022-08-04,1
77574,283025,1,2022-08-04,1
77576,274861,1,2022-08-04,1
77582,262641,1,2022-08-05,1
77583,274552,1,2022-08-05,1
77584,283357,1,2022-08-05,1
77587,281753,1,2022-08-05,1
77588,280121,1,2022-08-05,1
77590,282995,1,2022-08-06,1
77591,279738,1,2022-08-06,1
77592,283636,1,2022-08-06,1
77596,279228,1,2022-08-06,1
77597,277012,1,2022-08-06,1
77598,282779,1,2022-08-06,1
77599,283573,1,2022-08-06,1
77600,282541,1,2022-08-06,1
77604,276562,1,2022-08-06,1
77605,282507,1,2022-08-07,1
77606,282402,1,2022-08-07,1
77608,266766,1,2022-08-07,1
77610,274861,1,2022-08-07,1
77612,283573,1,2022-08-07,1
77614,280868,1,2022-08-07,1
77615,283573,1,2022-08-07,1
77618,269518,1,2022-08-07,1
77619,282829,1,2022-08-07,1
77621,273136,1,2022-08-07,1
77623,284194,1,2022-08-08,1
77624,269540,1,2022-08-08,1
77625,277864,1,2022-08-08,1
77627,282318,1,2022-08-08,1
77632,278129,1,2022-08-08,1
77633,283696,1,2022-08-08,1
77634,280121,1,2022-08-08,1
77638,261828,1,2022-08-08,1
77640,282088,1,2022-08-08,1
77641,281870,1,2022-08-08,1
77642,261756,1,2022-08-08,1
77643,278283,1,2022-08-08,1
77644,274781,1,2022-08-08,1
77646,265130,1,2022-08-08,1
77647,282500,1,2022-08-08,1
77648,275045,1,2022-08-08,1
77651,283745,1,2022-08-09,1
77653,269741,1,2022-08-09,1
77655,272977,1,2022-08-09,1
77656,283824,1,2022-08-09,1
77657,282954,1,2022-08-09,1
77659,280613,1,2022-08-09,1
77661,282705,1,2022-08-09,1
77662,282318,1,2022-08-09,1
77663,282705,1,2022-08-09,1
77664,280613,1,2022-08-09,1
77665,280613,1,2022-08-09,1
77666,280613,1,2022-08-09,1
77667,282803,1,2022-08-09,1
77668,282088,1,2022-08-09,1
77669,263690,1,2022-08-09,1
77670,282273,1,2022-08-09,1
77671,280379,1,2022-08-09,1
77673,269540,1,2022-08-09,1
77674,284152,1,2022-08-09,1
77675,284528,1,2022-08-09,0
77677,282803,1,2022-08-09,1
77679,280412,1,2022-08-09,1
77680,275566,1,2022-08-10,1
77682,274781,1,2022-08-10,1
77683,282575,1,2022-08-10,1
77684,280613,1,2022-08-10,1
77687,267959,1,2022-08-10,1
77688,282352,1,2022-08-10,1
77689,282803,1,2022-08-10,1
77690,282291,1,2022-08-10,1
77691,270596,1,2022-08-10,1
77692,280412,1,2022-08-10,1
77693,282560,1,2022-08-10,1
77695,281796,1,2022-08-10,1
77696,275045,1,2022-08-10,1
77697,282121,1,2022-08-10,1
77698,274163,1,2022-08-10,1
77699,282803,1,2022-08-11,1
77703,280613,1,2022-08-11,1
77704,274050,1,2022-08-11,1
77706,282803,1,2022-08-11,1
77707,282088,1,2022-08-11,1
77709,269741,1,2022-08-11,1
77711,281753,1,2022-08-11,1
77713,273841,1,2022-08-11,1
77717,282803,1,2022-08-11,1
77718,281753,1,2022-08-11,1
77719,283357,1,2022-08-11,1
77720,282803,1,2022-08-11,1
77721,282803,1,2022-08-12,1
77722,282542,1,2022-08-12,1
77723,274996,1,2022-08-12,1
77724,274861,1,2022-08-12,1
77725,267959,1,2022-08-12,1
77726,280121,1,2022-08-12,1
77728,277403,1,2022-08-12,1
77730,275741,1,2022-08-12,1
77732,284566,1,2022-08-12,1
77733,275637,1,2022-08-12,1
77735,259174,1,2022-08-12,1
77736,284858,1,2022-08-12,1
77741,282803,1,2022-08-13,1
77742,261813,1,2022-08-13,1
77743,261813,1,2022-08-13,1
77744,284292,1,2022-08-13,1
77745,280121,1,2022-08-13,1
77747,261817,1,2022-08-13,1
77750,280613,1,2022-08-13,1
77751,282586,1,2022-08-13,1
77753,283406,1,2022-08-13,1
77754,269741,1,2022-08-13,1
77755,284954,1,2022-08-13,1
77757,282977,1,2022-08-13,1
77758,282586,1,2022-08-13,1
77759,277410,1,2022-08-13,1
77760,268011,1,2022-08-13,1
77761,269748,1,2022-08-13,1
77762,260345,1,2022-08-13,1
77763,282803,1,2022-08-13,1
77764,259174,1,2022-08-14,1
77765,283623,1,2022-08-14,1
77766,269741,1,2022-08-14,1
77767,269741,1,2022-08-14,1
77768,261756,1,2022-08-14,1
77769,284438,1,2022-08-14,1
77771,275449,1,2022-08-14,1
77774,271664,1,2022-08-14,1
77775,281196,1,2022-08-14,1
77776,282803,2,2022-08-14,1
77777,282591,1,2022-08-14,1
77781,282705,1,2022-08-14,1
77786,285553,1,2022-08-15,0
77789,283166,1,2022-08-15,0
77790,282517,1,2022-08-15,0
77791,273096,1,2022-08-15,0
77797,282517,1,2022-08-15,0
77800,282517,1,2022-08-15,0
77802,285583,1,2022-08-15,0
77803,284001,1,2022-08-15,0
77806,282954,1,2022-08-15,1
77811,282517,1,2022-08-15,0
77812,279726,1,2022-08-15,0
77813,279726,1,2022-08-15,0
77814,285698,1,2022-08-15,0
77815,282517,1,2022-08-15,0
77817,264303,1,2022-08-15,0
77818,283658,1,2022-08-15,0
77820,266864,1,2022-08-15,0
77822,282159,1,2022-08-15,0
77823,282586,1,2022-08-15,1
77824,285515,1,2022-08-15,0
77825,285730,1,2022-08-15,0
77826,279874,1,2022-08-15,0
77828,264303,1,2022-08-15,0
77829,284001,1,2022-08-15,0
77830,282517,1,2022-08-15,0
77831,282159,1,2022-08-15,0
77833,264303,1,2022-08-15,0
77834,282159,1,2022-08-15,0
77835,279183,1,2022-08-15,0
77837,284890,1,2022-08-15,0
77840,264303,1,2022-08-15,0
77841,285633,1,2022-08-15,0
77845,280613,1,2022-08-15,1
77846,285718,1,2022-08-15,0
77848,259761,1,2022-08-15,0
77850,285633,1,2022-08-15,0
77854,282517,1,2022-08-15,0
77855,280948,1,2022-08-15,0
77856,282159,1,2022-08-15,0
77858,285633,1,2022-08-15,0
77860,285730,1,2022-08-15,0
77861,264303,1,2022-08-15,0
77862,279779,1,2022-08-15,0
77863,282517,1,2022-08-15,0
77864,263690,1,2022-08-15,1
77865,264303,1,2022-08-15,0
77867,280948,1,2022-08-15,0
77868,282517,1,2022-08-15,0
77872,276107,1,2022-08-15,0
77874,276107,1,2022-08-15,0
77875,276107,1,2022-08-15,0
77877,285583,1,2022-08-15,0
77878,280948,1,2022-08-15,0
77879,282517,1,2022-08-15,0
77881,282159,1,2022-08-15,0
77886,280948,1,2022-08-15,0
77887,280948,1,2022-08-15,0
77888,285244,1,2022-08-15,0
77890,285730,1,2022-08-15,0
77891,285375,1,2022-08-15,0
77895,280613,1,2022-08-15,1
77896,282517,1,2022-08-15,0
77898,280948,1,2022-08-15,0
77901,280948,1,2022-08-15,0
77902,285825,1,2022-08-15,0
77903,279726,1,2022-08-15,0
77904,285645,1,2022-08-15,0
77905,280948,1,2022-08-15,0
77906,279726,1,2022-08-15,0
77908,285633,1,2022-08-15,0
77909,285633,1,2022-08-15,0
77910,285633,1,2022-08-15,0
77911,285931,1,2022-08-15,0
77912,279726,1,2022-08-15,0
77913,280948,1,2022-08-15,0
77914,268485,1,2022-08-15,0
77915,280948,1,2022-08-15,0
77916,264158,1,2022-08-15,0
77917,279726,1,2022-08-15,0
77919,268485,1,2022-08-15,0
77920,268825,1,2022-08-15,1
77921,279726,1,2022-08-15,0
77922,282517,1,2022-08-15,0
77923,280948,1,2022-08-15,0
77924,279726,1,2022-08-15,0
77925,279726,1,2022-08-15,0
77926,285633,1,2022-08-15,0
77928,279726,1,2022-08-15,0
77929,286022,1,2022-08-15,0
77930,280613,1,2022-08-15,1
77931,285922,1,2022-08-15,0
77941,284001,1,2022-08-15,0
77942,282586,1,2022-08-15,1
77945,273599,1,2022-08-15,0
77950,285155,1,2022-08-15,0
77955,285922,1,2022-08-15,0
77956,274267,1,2022-08-15,0
77958,285914,1,2022-08-15,0
77959,268011,2,2022-08-15,1
77963,285914,1,2022-08-15,0
77966,261491,1,2022-08-15,1
77967,286151,1,2022-08-15,0
77969,286022,1,2022-08-15,0
77970,286022,1,2022-08-15,0
77972,286022,1,2022-08-15,0
77973,285914,1,2022-08-15,0
77974,286022,1,2022-08-15,0
77975,286151,1,2022-08-15,0
77976,283166,1,2022-08-15,0
77977,286022,1,2022-08-15,0
77979,286022,1,2022-08-15,0
77981,286022,1,2022-08-15,0
77982,286022,1,2022-08-15,0
77983,282322,1,2022-08-15,1
77984,286022,1,2022-08-15,0
77985,263690,1,2022-08-15,1
77986,266619,1,2022-08-15,0
77988,265970,1,2022-08-15,1
77989,286151,1,2022-08-15,0
77990,286151,1,2022-08-15,0
77992,285963,1,2022-08-16,0
77994,285963,1,2022-08-16,0
77995,273060,1,2022-08-16,1
77996,284482,1,2022-08-16,0
77998,285515,1,2022-08-16,0
78002,286178,1,2022-08-16,0
78011,284387,1,2022-08-16,0
78014,279874,1,2022-08-16,0
78017,277886,1,2022-08-16,0
78019,285625,1,2022-08-16,0
78020,285515,1,2022-08-16,0
78024,286072,1,2022-08-16,0
78025,286062,1,2022-08-16,0
78026,286072,1,2022-08-16,0
78028,286072,1,2022-08-16,0
78029,286072,1,2022-08-16,0
78030,286271,1,2022-08-16,0
78031,286072,1,2022-08-16,0
78032,286072,1,2022-08-16,0
78033,286309,1,2022-08-16,0
78034,286072,1,2022-08-16,0
78035,286072,1,2022-08-16,0
78036,286072,1,2022-08-16,0
78037,285922,1,2022-08-16,0
78038,284662,1,2022-08-16,0
78039,285922,1,2022-08-16,0
78040,286265,1,2022-08-16,0
78043,273351,1,2022-08-16,0
78044,283166,1,2022-08-16,0
78046,285922,1,2022-08-16,0
78047,284022,1,2022-08-16,0
78048,286374,1,2022-08-16,0
78050,269570,1,2022-08-16,1
78052,285730,1,2022-08-16,0
78055,286203,1,2022-08-16,0
78056,285375,1,2022-08-16,0
78060,285375,1,2022-08-16,0
78061,284180,1,2022-08-16,0
78062,286405,1,2022-08-16,0
78063,273351,1,2022-08-16,0
78064,285528,1,2022-08-16,0
78065,286405,1,2022-08-16,0
78071,285462,1,2022-08-16,0
78073,285375,1,2022-08-16,0
78082,282159,1,2022-08-16,0
78084,282159,1,2022-08-16,0
78085,282159,1,2022-08-16,0
78088,285686,1,2022-08-16,0
78089,285155,1,2022-08-16,0
78090,276107,1,2022-08-16,0
78092,276107,1,2022-08-16,0
78093,276107,1,2022-08-16,0
78094,276107,1,2022-08-16,0
78095,276107,1,2022-08-16,0
78096,286468,1,2022-08-16,0
78097,276107,1,2022-08-16,0
78098,276107,1,2022-08-16,0
78099,279779,1,2022-08-16,0
78100,276107,1,2022-08-16,0
78101,286468,1,2022-08-16,0
78102,276107,1,2022-08-16,0
78103,284022,1,2022-08-16,0
78106,286468,1,2022-08-16,0
78108,276107,1,2022-08-16,0
78109,276107,1,2022-08-16,0
78110,285583,1,2022-08-16,0
78112,278628,1,2022-08-16,0
78113,286468,1,2022-08-16,0
78114,276107,1,2022-08-16,0
78115,282183,1,2022-08-16,0
78118,282159,1,2022-08-16,0
78120,286468,1,2022-08-16,0
78121,285875,1,2022-08-16,0
78123,279348,1,2022-08-16,0
78126,286468,1,2022-08-16,0
78127,282159,1,2022-08-16,0
78128,274564,1,2022-08-16,1
78130,285528,1,2022-08-16,0
78132,286468,1,2022-08-16,0
78133,286468,1,2022-08-16,0
78135,285686,1,2022-08-16,0
78136,286396,1,2022-08-16,0
78137,282954,1,2022-08-16,1
78138,286468,1,2022-08-16,0
78144,274686,1,2022-08-16,0
78157,279874,1,2022-08-16,0
78159,263893,1,2022-08-16,0
78161,285038,1,2022-08-16,0
78168,282111,1,2022-08-16,0
78169,279735,1,2022-08-16,0
78170,282088,1,2022-08-16,1
78171,285730,1,2022-08-16,0
78175,286061,1,2022-08-16,0
78177,277378,1,2022-08-16,0
78178,275286,1,2022-08-16,1
78179,286355,1,2022-08-16,0
78180,286355,1,2022-08-16,0
78183,285806,1,2022-08-16,0
78185,285730,1,2022-08-16,0
78187,286355,1,2022-08-16,0
78188,286173,1,2022-08-16,0
78192,283166,1,2022-08-16,0
78197,286050,1,2022-08-16,0
78200,286475,1,2022-08-16,0
78205,274267,1,2022-08-16,0
78207,259704,1,2022-08-16,0
78208,284400,1,2022-08-16,0
78209,277378,1,2022-08-16,0
78210,285730,1,2022-08-16,0
78211,286477,1,2022-08-16,0
78213,286061,1,2022-08-16,0
78214,286477,1,2022-08-16,0
78218,286477,1,2022-08-16,0
78219,277353,1,2022-08-16,1
78221,266693,1,2022-08-16,1
78222,286440,1,2022-08-16,0
78223,284001,1,2022-08-16,0
78225,286477,1,2022-08-16,0
78227,282586,1,2022-08-16,1
78229,282517,1,2022-08-16,0
78230,283855,1,2022-08-16,0
78235,262548,1,2022-08-16,0
78239,282517,1,2022-08-16,0
78240,285942,1,2022-08-16,0
78241,286014,1,2022-08-16,0
78242,282517,1,2022-08-16,0
78243,284001,1,2022-08-16,0
78244,274781,1,2022-08-16,1
78248,261491,1,2022-08-16,1
78250,285679,1,2022-08-16,0
78253,286440,1,2022-08-16,0
78255,274267,1,2022-08-16,0
78256,286405,1,2022-08-16,0
78257,280216,1,2022-08-16,0
78259,286405,1,2022-08-16,0
78260,286608,1,2022-08-16,0
78261,286468,1,2022-08-16,0
78263,286405,1,2022-08-16,0
78265,285816,1,2022-08-16,0
78266,283166,1,2022-08-16,0
78269,285963,1,2022-08-16,0
78271,286405,1,2022-08-16,0
78273,286063,1,2022-08-16,0
78274,286405,1,2022-08-16,0
78277,286405,1,2022-08-16,0
78278,286405,1,2022-08-16,0
78279,286090,1,2022-08-16,0
78280,286405,1,2022-08-16,0
78281,285652,1,2022-08-16,0
78283,286405,1,2022-08-16,0
78284,286405,1,2022-08-16,0
78285,274162,1,2022-08-16,1
78288,286405,1,2022-08-16,0
78289,286405,1,2022-08-16,0
78290,286405,1,2022-08-16,0
78291,285688,1,2022-08-16,0
78292,274163,1,2022-08-16,1
78293,274162,1,2022-08-16,1
78295,286566,1,2022-08-16,0
78297,279874,1,2022-08-16,0
78299,285942,1,2022-08-16,0
78300,285963,1,2022-08-16,0
78302,286608,1,2022-08-16,0
78303,273599,1,2022-08-16,0
78305,279874,1,2022-08-17,0
78306,285651,1,2022-08-17,0
78307,285686,1,2022-08-17,0
78310,285252,1,2022-08-17,1
78311,266619,1,2022-08-17,0
78312,283855,1,2022-08-17,0
78315,283855,1,2022-08-17,0
78316,283855,1,2022-08-17,0
78317,284867,1,2022-08-17,0
78318,275032,1,2022-08-17,0
78320,284913,1,2022-08-17,0
78324,283855,1,2022-08-17,0
78325,283855,1,2022-08-17,0
78326,279779,1,2022-08-17,0
78328,286642,1,2022-08-17,0
78333,285730,1,2022-08-17,0
78334,285532,1,2022-08-17,0
78335,285532,1,2022-08-17,0
78338,285532,1,2022-08-17,0
78340,285532,1,2022-08-17,0
78341,285532,1,2022-08-17,0
78357,282318,1,2022-08-17,1
78360,284790,1,2022-08-17,0
78362,286477,1,2022-08-17,0
78363,283886,1,2022-08-17,0
78373,266864,1,2022-08-17,0
78377,285730,1,2022-08-17,0
78380,285652,1,2022-08-17,0
78384,286798,1,2022-08-17,0
78385,285914,1,2022-08-17,0
78386,285375,1,2022-08-17,0
78388,286642,1,2022-08-17,0
78392,286646,1,2022-08-17,0
78393,286806,1,2022-08-17,0
78395,286699,1,2022-08-17,0
78399,285375,1,2022-08-17,0
78403,286324,1,2022-08-17,0
78405,285375,1,2022-08-17,0
78408,286708,1,2022-08-17,0
78409,285375,1,2022-08-17,0
78411,286260,1,2022-08-17,0
78414,279779,1,2022-08-17,0
78418,286830,1,2022-08-17,0
78429,284923,1,2022-08-17,0
78432,285899,1,2022-08-17,0
78434,286396,1,2022-08-17,0
78437,285899,1,2022-08-17,0
78439,280644,1,2022-08-17,0
78443,277378,1,2022-08-17,0
78445,285633,1,2022-08-17,0
78447,286798,1,2022-08-17,0
78449,286798,1,2022-08-17,0
78457,285633,1,2022-08-17,0
78463,285633,1,2022-08-17,0
78465,286839,1,2022-08-17,0
78466,285446,1,2022-08-17,0
78473,284790,1,2022-08-17,0
78474,280868,1,2022-08-17,1
78480,286151,1,2022-08-17,0
78482,286249,1,2022-08-17,0
78487,286151,1,2022-08-17,0
78497,277418,1,2022-08-17,0
78509,286151,1,2022-08-17,0
78515,286271,1,2022-08-17,0
78516,285730,1,2022-08-17,0
78520,285413,1,2022-08-17,0
78521,285413,1,2022-08-17,0
78524,284923,1,2022-08-17,0
78525,285413,1,2022-08-17,0
78526,286653,1,2022-08-17,0
78530,285053,1,2022-08-17,0
78531,284923,1,2022-08-17,0
78535,286876,1,2022-08-17,0
78536,285413,1,2022-08-17,0
78537,286075,1,2022-08-17,0
78539,266864,1,2022-08-17,0
78541,284923,1,2022-08-17,0
78543,285633,1,2022-08-17,0
78544,284923,1,2022-08-17,0
78548,285583,1,2022-08-17,0
78550,286477,1,2022-08-17,0
78551,285532,1,2022-08-17,0
78552,284923,1,2022-08-17,0
78554,263690,1,2022-08-17,1
78555,286440,1,2022-08-17,0
78556,284923,1,2022-08-17,0
78557,286876,1,2022-08-17,0
78558,284923,1,2022-08-17,0
78559,286022,1,2022-08-17,0
78561,286151,1,2022-08-17,0
78562,286022,2,2022-08-17,0
78563,284022,1,2022-08-17,0
78564,286477,1,2022-08-17,0
78566,259761,1,2022-08-17,0
78567,285922,1,2022-08-17,0
78572,284923,1,2022-08-17,0
78574,279874,1,2022-08-17,0
78575,286477,1,2022-08-17,0
78577,285633,2,2022-08-17,0
78578,286174,1,2022-08-17,0
78580,286477,1,2022-08-17,0
78581,285922,1,2022-08-17,0
78582,285902,1,2022-08-17,0
78583,286477,1,2022-08-17,0
78584,286608,1,2022-08-17,0
78586,286885,1,2022-08-17,0
78588,286477,1,2022-08-17,0
78589,286876,1,2022-08-17,0
78591,284923,1,2022-08-17,0
78592,286477,1,2022-08-17,0
78594,286468,1,2022-08-17,0
78595,286396,1,2022-08-17,0
78597,286396,1,2022-08-17,0
78598,285922,1,2022-08-17,0
78599,286477,1,2022-08-17,0
78600,286440,1,2022-08-17,0
78601,286468,1,2022-08-17,0
78602,286908,1,2022-08-17,0
78604,285922,1,2022-08-17,0
78605,286396,1,2022-08-17,0
78606,275093,1,2022-08-17,0
78607,286876,1,2022-08-17,0
78608,286477,1,2022-08-17,0
78609,284923,1,2022-08-17,0
78610,285532,1,2022-08-17,0
78611,286468,1,2022-08-17,0
78612,284923,1,2022-08-17,0
78613,285922,1,2022-08-17,0
78614,284022,1,2022-08-17,0
78615,275093,1,2022-08-17,0
78616,285657,1,2022-08-17,0
78620,286885,1,2022-08-17,0
78622,275093,1,2022-08-17,0
78624,286308,1,2022-08-17,0
78625,284923,1,2022-08-17,0
78627,275093,1,2022-08-17,0
78629,286022,1,2022-08-17,0
78630,286477,1,2022-08-17,0
78631,277378,1,2022-08-17,0
78633,286566,1,2022-08-17,0
78635,284923,1,2022-08-17,0
78636,275093,1,2022-08-17,0
78637,284923,1,2022-08-17,0
78639,286022,1,2022-08-17,0
78642,279726,2,2022-08-17,0
78643,286608,1,2022-08-17,0
78644,275093,1,2022-08-17,0
78646,284923,1,2022-08-17,0
78648,284001,1,2022-08-17,0
78649,286885,1,2022-08-17,0
78650,286135,1,2022-08-17,0
78651,275093,1,2022-08-17,0
78652,286072,1,2022-08-17,0
78655,275093,1,2022-08-17,0
78657,286072,1,2022-08-17,0
78658,286022,1,2022-08-17,0
78659,284923,1,2022-08-17,0
78660,275093,1,2022-08-17,0
78663,285625,1,2022-08-17,0
78664,284001,1,2022-08-17,0
78665,285784,1,2022-08-17,0
78666,286072,1,2022-08-17,0
78667,286022,2,2022-08-17,0
78668,286477,1,2022-08-17,0
78669,275093,1,2022-08-17,0
78670,280613,1,2022-08-17,1
78671,286072,1,2022-08-17,0
78672,284790,1,2022-08-17,0
78673,285532,1,2022-08-17,0
78674,284022,1,2022-08-17,0
78675,284001,1,2022-08-17,0
78676,286072,1,2022-08-17,0
78679,284923,1,2022-08-17,0
78680,275093,2,2022-08-17,0
78681,286588,1,2022-08-17,0
78684,286072,1,2022-08-17,0
78689,285413,1,2022-08-17,0
78690,284858,1,2022-08-17,1
78692,286566,1,2022-08-17,0
78695,285816,1,2022-08-17,0
78698,285657,1,2022-08-17,0
78700,285922,1,2022-08-17,0
78705,285963,1,2022-08-17,0
78706,284001,1,2022-08-17,0
78708,285532,1,2022-08-17,0
78709,285968,1,2022-08-17,0
78712,285657,1,2022-08-17,0
78721,285413,1,2022-08-17,0
78723,282517,1,2022-08-17,0
78724,284790,1,2022-08-17,0
78725,285963,1,2022-08-17,0
78726,284923,1,2022-08-17,0
78727,285657,1,2022-08-17,0
78730,282517,1,2022-08-17,0
78731,285413,1,2022-08-17,0
78738,286642,1,2022-08-17,0
78742,286699,1,2022-08-17,0
78743,279562,1,2022-08-17,0
78744,284001,1,2022-08-17,0
78745,285413,1,2022-08-17,0
78747,285899,1,2022-08-17,0
78748,286642,1,2022-08-17,0
78749,285532,1,2022-08-17,0
78751,276824,1,2022-08-17,0
78754,286934,1,2022-08-17,0
78757,286090,1,2022-08-17,0
78759,286642,1,2022-08-17,0
78760,285413,1,2022-08-17,0
78761,286608,1,2022-08-17,0
78764,286798,1,2022-08-17,0
78765,284790,1,2022-08-17,0
78766,286608,1,2022-08-17,0
78767,285413,1,2022-08-17,0
78768,286642,1,2022-08-17,0
78769,286642,1,2022-08-17,0
78770,286934,1,2022-08-17,0
78771,276824,1,2022-08-17,0
78772,285657,1,2022-08-17,0
78773,285652,1,2022-08-17,0
78774,285446,1,2022-08-17,0
78776,286934,1,2022-08-17,0
78777,276824,1,2022-08-17,0
78778,264347,1,2022-08-17,0
78780,286271,1,2022-08-17,0
78781,286934,1,2022-08-17,0
78782,276824,1,2022-08-17,0
78783,286934,1,2022-08-17,0
78784,276824,1,2022-08-17,0
78785,285413,1,2022-08-17,0
78788,286934,1,2022-08-17,0
78789,276824,1,2022-08-17,0
78791,286642,1,2022-08-17,0
78794,286934,1,2022-08-17,0
78795,276824,1,2022-08-17,0
78798,284790,1,2022-08-17,0
78799,276824,1,2022-08-17,0
78800,286934,1,2022-08-17,0
78801,285413,1,2022-08-17,0
78802,285730,2,2022-08-17,0
78803,286642,1,2022-08-17,0
78805,286934,1,2022-08-17,0
78806,276824,1,2022-08-17,0
78811,286947,1,2022-08-17,0
78813,285718,1,2022-08-17,0
78815,284923,1,2022-08-17,0
78816,285806,1,2022-08-17,0
78817,283755,1,2022-08-17,0
78818,286608,1,2022-08-17,0
78820,264347,1,2022-08-17,0
78821,286608,1,2022-08-17,0
78822,286642,1,2022-08-17,0
78823,276824,1,2022-08-17,0
78824,286934,1,2022-08-17,0
78825,282813,1,2022-08-17,1
78826,286945,1,2022-08-17,0
78827,286608,1,2022-08-17,0
78828,286877,1,2022-08-17,0
78830,276824,1,2022-08-17,0
78831,286934,1,2022-08-17,0
78832,286608,1,2022-08-17,0
78833,286396,1,2022-08-17,0
78835,284907,1,2022-08-17,0
78836,285413,1,2022-08-17,0
78838,284790,1,2022-08-17,0
78840,277378,1,2022-08-17,0
78841,286642,1,2022-08-17,0
78842,286566,1,2022-08-17,0
78843,264347,1,2022-08-17,0
78845,285413,1,2022-08-17,0
78846,286642,1,2022-08-17,0
78847,286239,1,2022-08-17,0
78848,285963,1,2022-08-17,0
78849,285413,1,2022-08-17,0
78852,280216,1,2022-08-17,0
78853,284790,1,2022-08-17,0
78855,285413,1,2022-08-17,0
78856,276107,1,2022-08-17,0
78857,286148,1,2022-08-17,0
78858,275741,1,2022-08-17,1
78860,286687,1,2022-08-17,0
78861,286440,1,2022-08-17,0
78862,284923,1,2022-08-17,0
78863,282517,1,2022-08-17,0
78865,284923,1,2022-08-17,0
78866,286146,1,2022-08-17,0
78867,285816,1,2022-08-17,0
